"","faixa_etaria","uf","idade","analfabeto","trabalha","carteira_assinada","responsavel","ensino_medio","ocupacao","salario","motivo_indisp_pre","motivo_indisp_pos","horas_trabalho","ano","motivo_indisp","setor_privado","setor_domestico","setor_publico","setor_empregador","setor_conta_propria","setor_auxiliar_familiar","motivo_dependente","motivo_estudo","motivo_pcd","motivo_idade","motivo_vontade"
"115","25 a 29 anos",17,27.9546384889411,0.0130879113874744,0.682781039525776,0.5684763877022,0.38153952931678,0.673602504267027,2.35915258876897,1757.72279398692,NA,2.84310392673789,39.6898658689191,2018,2.84310392673789,0.498025183794776,0.0893457688096355,0.189553026748006,0.0117902393242609,0.201098858126075,0.010186923197247,0.480921326488137,0.0989662827806299,0.0962258914943805,0,0.0677466352157624
"116","25 a 29 anos",21,28.0804477402616,0.0365169524210231,0.477816345850426,0.475791946374689,0.322613162231338,0.563141194207777,2.60164722589767,1221.22243841053,NA,3.39466666666667,37.4719837091673,2018,3.39466666666667,0.48697014911367,0.055335028731048,0.148603799317462,0.0164816430968848,0.263387229463635,0.0292221502773008,0.379469879518072,0.0710682730923695,0.130136546184739,0.0014243641231593,0.0304524765729585
"117","25 a 29 anos",22,28.0876889245961,0.0397066977470494,0.58190850146538,0.48489237837788,0.33842915822706,0.565481915668058,2.59217439910565,1296.12661288822,NA,3.07694154363222,35.561895795946,2018,3.07694154363222,0.503639198611397,0.041687505516166,0.138130681651025,0.0450413344708894,0.21840487187785,0.0530964078726722,0.467635938062658,0.0612471492017765,0.107250030008402,0,0.0181400792221822
"118","25 a 29 anos",23,28.0367884115421,0.0224442301641792,0.594225642214514,0.562842355032316,0.335589645083096,0.635435388767949,2.40413644010383,1434.31567241616,NA,3.08735874927109,38.2441234233343,2018,3.08735874927109,0.556805639077712,0.0500898233220927,0.105985810959968,0.0318853763064345,0.229747885726465,0.0254854646073275,0.421128114608123,0.0843643126191865,0.141547545875295,0.00175463481006341,0.0413915199655377
"119","25 a 29 anos",24,28.0947628835974,0.031735579284376,0.568853800956833,0.634006041238016,0.321521474178233,0.620082585996762,2.42218348099457,1373.24177769496,NA,3.14735541970889,37.9126150328665,2018,3.14735541970889,0.563480994569877,0.0260817376393255,0.107150614461275,0.049762789368391,0.235107173478137,0.0184166904829951,0.432763715389065,0.0715905004612186,0.117040071293444,0,0.0513437876205813
"120","25 a 29 anos",25,28.0253607373528,0.0487857337154208,0.600630064714478,0.471620279411018,0.338960266702092,0.587310774992251,2.41127546610693,1325.46795551928,NA,3.37165348573657,37.8407062600321,2018,3.37165348573657,0.525279664156069,0.0494579577725645,0.164464748734412,0.039145573527596,0.192808988764045,0.0288430670453142,0.348634585623241,0.142743989374018,0.0953901270974739,0,0.0280272473587366
"121","25 a 29 anos",26,28.0601236648116,0.0266255868324371,0.56718316677487,0.613143492903536,0.337283702288787,0.646067956853665,2.29206443178174,1419.2656194157,NA,2.76433558088191,39.7511984344294,2018,2.76433558088191,0.581366091911493,0.035576851920373,0.130559461259528,0.0253274624435729,0.216464392313575,0.0107057401514591,0.495494957933051,0.0791614455914235,0.133202060584363,0,0.0419376653340494
"122","25 a 29 anos",27,28.0729335005895,0.0426201965637137,0.464410968089475,0.536613378860779,0.364332237127111,0.542249143942048,2.3563056828994,1228.44577606314,NA,3.34396074746842,37.3933122855578,2018,3.34396074746842,0.512160136089727,0.0842559755499813,0.174898365193322,0.00971657584407347,0.201741487183923,0.017227460138973,0.37892264328218,0.10001043950308,0.0938511326860841,0.0101158784841842,0.0595991230817413
"123","25 a 29 anos",28,28.0466876301794,0.0343420759944187,0.58856747082971,0.581922245707365,0.366104831044873,0.545079978160199,2.37525726930874,1327.47874558934,NA,2.78532092669958,37.8951424459541,2018,2.78532092669958,0.570882530446759,0.0473375528079107,0.0956577583138608,0.0320793550084338,0.229847882267374,0.0241949211556615,0.441796429927839,0.0782614887960501,0.213729586023547,0,0.0514622104063806
"124","25 a 29 anos",29,28.0492832298459,0.0237793822213558,0.566237126125274,0.536423360867665,0.331630343562707,0.577139495947381,2.33817521981442,1275.17042791572,NA,3.3092592455867,38.0243887289024,2018,3.3092592455867,0.58389291902186,0.0515329850487867,0.0922592812369079,0.0188142378158779,0.221821925538649,0.0316786513379175,0.379502816683033,0.0843823601072038,0.139475646581957,0,0.037270290823446
"125","25 a 29 anos",31,28.0159731856037,0.0121616514497196,0.714361925216502,0.724264093601853,0.298660432404032,0.67949122701903,2.10716957393351,1726.51672420794,NA,2.67789862348635,40.8980009777208,2018,2.67789862348635,0.646048378233963,0.0407110834890234,0.0835549626912335,0.0355617536825591,0.177955805501764,0.0161680164014567,0.408402123784056,0.16434664045407,0.187501100999531,0,0.0602008927785
"126","25 a 29 anos",32,28.0613133277762,0.0034746808402573,0.691019309425856,0.710449739908097,0.374464830433782,0.706597113296107,2.18440806620146,1981.73922225339,NA,2.11955954687733,41.9436871204205,2018,2.11955954687733,0.631247923197335,0.0301101355976988,0.0968200397945417,0.0360112577717459,0.176429140493949,0.0293815031447296,0.58373080936056,0.111156655239231,0.156953346251304,0.00290654344909823,0.0404866597108362
"127","25 a 29 anos",33,28.0258944965659,0.00581311150413791,0.667735692894827,0.749791963063377,0.321721617466198,0.764750198285106,2.2019904805919,2118.08988751853,NA,1.94534794085356,41.4894742297875,2018,1.94534794085356,0.61924311203445,0.0285269104683255,0.107218596535177,0.025027318628065,0.215975890500892,0.00400817183309074,0.600070078721764,0.182330818285874,0.0912938867995048,0,0.0510967319956084
"128","25 a 29 anos",35,28.0507469222236,0.00333924873414854,0.722075912290731,0.815975633856203,0.333136997372933,0.791980105587327,1.91631534712194,2224.05931430196,NA,2.40149016615884,41.9920952658589,2018,2.40149016615884,0.720396394259534,0.0284093915144302,0.0466092411746388,0.0289235436587251,0.170390304681306,0.00527112471136642,0.536464645976889,0.0872370117484584,0.150581145486767,0.00677962827935545,0.10193586394387
"129","25 a 29 anos",41,28.0099679270215,0.00887684019524939,0.733481767279506,0.799687584487368,0.385532123802129,0.675056176373266,2.15743789117272,2029.96010121466,NA,2.19321363102954,40.8655728858674,2018,2.19321363102954,0.64392150612945,0.0279372641779798,0.0833532545710503,0.0245429648673246,0.212059828020304,0.00818518223389071,0.542357281464039,0.126454413670913,0.182145897728929,0.00278419070555841,0.0371762323687097
"130","25 a 29 anos",42,28.0330206754599,0.00548363433887484,0.800751379901995,0.865519687654085,0.377221176901168,0.744480783036707,1.98695445209074,2158.87472877517,NA,2.50753349818851,41.2427229043914,2018,2.50753349818851,0.68744846249569,0.0262785049251113,0.0823850432540218,0.0316159162806039,0.160302253407098,0.0119698196374758,0.506584622462476,0.0957645638047041,0.168885502329059,0.0031772959917189,0.0634740353096785
"131","25 a 29 anos",43,27.9797474345274,0.00766211074889001,0.751164552229533,0.79073114887365,0.395227037709773,0.689765014916858,2.0945514057024,1943.06450149537,NA,2.62625462444976,41.8920595986956,2018,2.62625462444976,0.665151927400808,0.0284348641810865,0.0694248728580111,0.0379145058958417,0.181845870203495,0.0172279594607582,0.41671090349294,0.145385350396498,0.200135568858363,0,0.108242749924457
"132","25 a 29 anos",50,28.0016453857466,0.0114549334672358,0.759706430902765,0.723477091189384,0.3851771815932,0.603982102507084,2.05915434749828,1901.02010561668,NA,2.90559979450295,40.7738038725099,2018,2.90559979450295,0.631815567109915,0.0583948128249663,0.11386876804593,0.0228977364749772,0.160786788564535,0.0122363269796769,0.405920883637298,0.0881389673773439,0.202543025944002,0,0.104610839969175
"133","25 a 29 anos",51,27.8616935469792,0.00772365246357278,0.746041278941874,0.715276578046518,0.389625444755982,0.652927969608196,2.22493814501928,1965.12120925583,NA,2.16588986017483,40.6610792858257,2018,2.16588986017483,0.580727994115418,0.0537592225219,0.134208590598043,0.0323874908053407,0.188984240911219,0.00993246104807971,0.540957372327019,0.119721549878978,0.204556820227641,0.00292052569462503,0.0309255666019884
"134","25 a 29 anos",52,27.9590495847372,0.0114240689721994,0.720606651151822,0.680780695622354,0.351360047385481,0.647416924587251,2.16341807073422,1705.80830834299,NA,2.37585069723207,41.3717891945013,2018,2.37585069723207,0.629131984323383,0.0387108232591733,0.0861763974566939,0.0398877535313828,0.197774015179322,0.0083190262500444,0.530266912046243,0.0878920000494053,0.18362708891716,0,0.0703654755876141
"135","25 a 29 anos",53,28.0090762911424,0.00892768687938668,0.691116513362953,0.758805003548616,0.319407716752654,0.819057163106515,2.09404629620014,2723.70274589112,NA,2.46627372204895,40.0785311497201,2018,2.46627372204895,0.624853312286459,0.0356204500846375,0.142268908435712,0.0227378937202081,0.166922829281464,0.00759660619151963,0.34032880477877,0.305598139239837,0.175979277898187,0,0.081751863403288
"136","30 a 34 anos",11,33.0616602877128,0.0122211957239013,0.730579384980863,0.657994511160112,0.468443975188069,0.586558004487264,2.71055844794546,2054.66270513522,NA,2.36262921931157,40.5245306696966,2018,2.36262921931157,0.44301897671579,0.0571930062577374,0.16479556362033,0.0401665338240033,0.270854884935642,0.0239710346464972,0.542220904813072,0.0359776205120605,0.233613694468117,0.00633591463188707,0.0688428619067027
"137","30 a 34 anos",12,33.0669449278782,0.0578006548479396,0.586782100822985,0.53964966778842,0.469882894309902,0.530043361552757,2.94732864634621,1796.08643804517,NA,2.90590094262518,38.2488148945428,2018,2.90590094262518,0.358875123090663,0.0555339272219296,0.234685231410447,0.0237250097327501,0.284654315615911,0.0425263929282983,0.475726039339617,0.0409742276467063,0.15937448918433,0.00653844058192121,0.0603716013730725
"138","30 a 34 anos",13,32.9569106567565,0.0222248294056467,0.627514522716319,0.659799269598105,0.391469648157074,0.646149894726161,2.92387455166175,1634.02068694818,NA,2.19814051135938,36.8461353129162,2018,2.19814051135938,0.423140390673655,0.0430813850412994,0.144850190245433,0.0265207133408189,0.300505957386841,0.0619013633119525,0.613106395741171,0.0695808652620529,0.135832646022344,0,0.0505061108195246
"139","30 a 34 anos",14,32.9524692678983,0.0138145849680196,0.660127921630169,0.432534385700192,0.435147537865278,0.721806120265354,2.75438204399604,2091.17840967909,NA,2.52771315177227,39.1158009003544,2018,2.52771315177227,0.348584017113119,0.0827240509562275,0.292104338941924,0.0319593882698509,0.231569873247981,0.0130583314708981,0.491172847954017,0.122074722868482,0.143424113863419,0,0.0978513753934583
"140","30 a 34 anos",15,32.9941792866272,0.0453294365087837,0.643254463989475,0.518605563575834,0.418735051513674,0.519900059721818,2.81435683877418,1568.53028201475,NA,2.78345037579959,38.4682217847093,2018,2.78345037579959,0.412911671631637,0.0663807943265336,0.159339469967942,0.0366837434158309,0.304175729026007,0.0205085916320493,0.496795623995812,0.0461731024979089,0.16812593649017,0.00649299851365094,0.0305152877319036
"141","30 a 34 anos",16,33.0662222796088,0.0122502340295039,0.66018916039898,0.483155232890122,0.374770005487588,0.673440072307047,2.72930145973802,1817.10043342499,NA,1.38924349881797,37.7448750255397,2018,1.38924349881797,0.419691706962701,0.0635428727099367,0.202183931530795,0.0195464142205271,0.272423891575291,0.0226111830007492,0.83628841607565,0.0289598108747045,0.104491725768322,0,0
"142","30 a 34 anos",17,33.0956873888667,0.0246301227677622,0.717914904840096,0.496918059980019,0.471205302069951,0.630786377287539,2.68739856962181,1879.64484775795,NA,3.12195435827042,39.7475460843677,2018,3.12195435827042,0.367197555597838,0.104827246577949,0.250540029323872,0.0390835730354685,0.227517432034651,0.0108341634302215,0.44788091969801,0.0106382978723404,0.176690116678106,0,0.0660175017158545
"143","30 a 34 anos",21,33.0121923508566,0.062991210891764,0.509643388047715,0.476537446617333,0.437196990853569,0.501693815707994,2.84946258260198,1272.14261203276,NA,3.41837358185211,36.9471491506268,2018,3.41837358185211,0.400329831278615,0.0570256368857469,0.190336289513441,0.0178091591608908,0.314158526599855,0.0203405565614513,0.413182651392964,0.0235601085526497,0.13172742936096,0.00199270077010729,0.0223050373493777
"144","30 a 34 anos",22,32.9598773358309,0.0556558454310618,0.620632354940556,0.472889704269448,0.38550463011919,0.477672704201097,2.75896486744913,1282.62953782927,NA,3.3087135534829,35.9695868304657,2018,3.3087135534829,0.445114825231915,0.0591935673266718,0.141039046729704,0.0376152585874288,0.280339079720639,0.0366982224036413,0.399260566338963,0.0156121334341652,0.201462062011596,0,0.0281488950508361
"145","30 a 34 anos",23,32.9683643114119,0.0431598858818766,0.633710341988781,0.535146282743259,0.441265319220671,0.580656517718233,2.43212360152459,1481.18922610225,NA,3.01935141336718,38.726854581681,2018,3.01935141336718,0.515280620011639,0.0795382285271641,0.129099079308923,0.0340489981848242,0.21792515001214,0.0241079239553104,0.478909339452229,0.0277974417809891,0.142837963188986,0.00196504418298101,0.0424681443147976
"146","30 a 34 anos",24,32.9378818280086,0.0616657629998515,0.654946626099509,0.592546094217603,0.448534160332365,0.568163530309676,2.3436137449378,1612.88871439188,NA,3.49045820661074,39.6716637970754,2018,3.49045820661074,0.533671217595848,0.0596115139316633,0.150563814050489,0.0627640226010621,0.172364624002716,0.0210248078182215,0.333344473780956,0.0200695163931687,0.24004879516059,0,0.0423949734300324
"147","30 a 34 anos",25,33.0099024454151,0.0709275833751394,0.656421251753458,0.532624620203376,0.423971011621553,0.524494093362262,2.4804803014951,1642.28315145387,NA,2.90301174775574,39.8085075167459,2018,2.90301174775574,0.503326257490383,0.0613489338095391,0.147070555170944,0.0482548037026679,0.219771402896664,0.0202280469298024,0.513507148398537,0.034550592929181,0.123545384018619,0,0.0206139864789981
"148","30 a 34 anos",26,33.0644340916609,0.0513286532243197,0.612511555353904,0.612717924955793,0.451817933386245,0.600904553757402,2.57550793787816,1853.14414496865,NA,2.66006644827566,39.566339943654,2018,2.66006644827566,0.489796118562,0.0495126621516633,0.143070149968217,0.0445372644729924,0.259175841854552,0.013907962990575,0.526529852266049,0.0308617910777771,0.179835101214339,0,0.0443318224399667
"149","30 a 34 anos",27,33.0585335653962,0.0856335198402037,0.504717183162206,0.561371762448766,0.44919731959646,0.458215063058012,2.48921801274799,1503.84476340518,NA,3.3579613779444,38.5355881460225,2018,3.3579613779444,0.483375182804006,0.0797439364255953,0.161895367125631,0.0221917165641125,0.244860793024475,0.00793300405617947,0.41134375515786,0.0361698615925114,0.12326990639221,0.000931362146612907,0.0689679564263988
"150","30 a 34 anos",28,33.0021020288183,0.0522401304478042,0.621041363933844,0.607954705501254,0.438569733003516,0.567215005934488,2.66498589448426,1666.42291244468,NA,2.94871267793823,38.5124436590032,2018,2.94871267793823,0.467297902007199,0.0604429456208048,0.129843704400272,0.0461834041311327,0.274854891533448,0.0213771523071436,0.489182383472943,0.0353563903592168,0.13631224626137,0.00244102985764942,0.0501310447607791
"151","30 a 34 anos",29,32.9739693676379,0.0426675322225012,0.598837255782942,0.556960916592744,0.428511696995764,0.587513610918795,2.49618159202511,1698.89523908811,NA,3.39164790124257,38.5546667265169,2018,3.39164790124257,0.514084698372348,0.0642272168324165,0.124316496113079,0.0307268146149639,0.242082931214319,0.0245618428528735,0.367067895734444,0.0235067312521263,0.218445736873653,0.00119072691042818,0.0212670306348923
"152","30 a 34 anos",31,33.029264075919,0.0154359582684193,0.746554873082121,0.699301526419283,0.426272792560453,0.650575449770899,2.3078377046722,2161.44995135716,NA,2.43788051509394,41.1339521997129,2018,2.43788051509394,0.560325904556523,0.0486528945094651,0.135011889375254,0.0469126898551139,0.197060146671332,0.012036475032312,0.557213426219126,0.0391218070508761,0.176702554359299,0.00612624023643656,0.0772049820561537
"153","30 a 34 anos",32,32.9570182221724,0.0108081624943185,0.710927400551328,0.703400881667321,0.454544917920536,0.663353186666588,2.43633702775709,2070.86746575609,NA,2.32471130705604,40.9913959805272,2018,2.32471130705604,0.550036492780449,0.0463458311701015,0.10973416702407,0.0376665688509665,0.22356154488612,0.032655395288293,0.59512204987158,0.0451796873420025,0.154529091754808,0,0.0553724189536271
"154","30 a 34 anos",33,33.0081165583253,0.00776957065813225,0.721018224235243,0.791436602193065,0.431151371524125,0.754972813147141,2.39336071015811,2543.95126646064,NA,1.9588142528567,41.2780996877075,2018,1.9588142528567,0.543452922517029,0.0503287677969853,0.127521577691986,0.0293446775026434,0.246805517987557,0.00254653650379915,0.650526282699471,0.0711961732515312,0.151602948650107,0,0.0489607946894958
"155","30 a 34 anos",35,32.9696869413286,0.00609951871589304,0.738417501162677,0.81161452581758,0.435873319452326,0.790997149842345,2.0506055894198,2649.6963950552,NA,2.14283346856377,41.9260523815691,2018,2.14283346856377,0.649608152011387,0.0511443507366688,0.0782007474168955,0.0455580502604296,0.171057904805046,0.00443079476957358,0.614530850832582,0.0570851779553589,0.16578031547072,0,0.0588306190397276
"156","30 a 34 anos",41,32.979854456167,0.00813889203355796,0.759160237802928,0.819798694834642,0.46464445516685,0.67232194181544,2.37706268236657,2488.20231543253,NA,2.20682212535444,41.477515882706,2018,2.20682212535444,0.553785981830598,0.0469148576592237,0.112019811132035,0.0565624374866351,0.217163669474163,0.0135532424173444,0.58100639045241,0.0660374962969233,0.178509458715985,0.00479918743916374,0.0788691861695374
"157","30 a 34 anos",42,33.0062437514726,0.00414392786413393,0.827234982838439,0.872975135910809,0.461072868177563,0.731087259690391,2.20910521249815,2618.96331875606,NA,2.46910351717451,41.8128405893677,2018,2.46910351717451,0.60677106471198,0.0301366059529098,0.115352435954391,0.0526710350955131,0.185093662076114,0.00997519620909226,0.481767696059707,0.0620133399935357,0.262715599565128,0,0.0858578438574325
"158","30 a 34 anos",43,33.0287177322636,0.00695647635354013,0.767099304806221,0.80272779414619,0.457034028980969,0.641315410563723,2.36351150616924,2433.40057434725,NA,2.5072743480782,41.9007096766064,2018,2.5072743480782,0.550835889559816,0.0498383662177695,0.131156469061376,0.0418581794813999,0.205769815013671,0.0205412806659676,0.429528400681997,0.0946747098482816,0.292073081017457,0.00167902858675991,0.0868075088927932
"159","30 a 34 anos",50,33.0325020642683,0.0110679005215219,0.751945546100565,0.733955223880597,0.464445385665208,0.619785316100437,2.34256327409801,2383.83919747252,NA,2.58094633041461,41.2493268712978,2018,2.58094633041461,0.523446418955304,0.0503661820140011,0.181863220247711,0.0517070543887991,0.189736133548735,0.00288099084544965,0.473413805485733,0.105378007347457,0.173300555202608,0,0.110570947159075
"160","30 a 34 anos",51,33.0092143176859,0.0147533989817042,0.717517344597997,0.732405221831495,0.451914200190231,0.624118782521121,2.34315882494955,2293.02764873508,NA,2.22979947058711,41.5290232358984,2018,2.22979947058711,0.54291649015401,0.0544342256902214,0.141000587616328,0.0462577039233639,0.209004650823802,0.00638634179227535,0.56262497381501,0.0772409590371541,0.202719430214622,0.00510369255965417,0.0297461484260441
"161","30 a 34 anos",52,33.0016452971922,0.0102124760060826,0.761154367100704,0.70743980527029,0.465986388905046,0.639282716900858,2.37716565770005,2183.40008370858,NA,2.47223976357069,41.7953307456789,2018,2.47223976357069,0.519015980883601,0.0750802323150763,0.140444464482599,0.0444956328208575,0.217108849532132,0.00385483996573476,0.518919396802142,0.0426002172320594,0.214150395311829,0.0143979388213898,0.0915153199120968
"162","30 a 34 anos",53,32.9577077636772,0.00980109229692584,0.760304313634954,0.827415871348101,0.462711118486079,0.758168779354578,2.27829573253602,4209.86152812823,NA,2.44838709677419,40.9486907674187,2018,2.44838709677419,0.526981969738153,0.0672737156836097,0.188325631965208,0.0370798224155115,0.178563015312132,0.00177584488538552,0.499082568807339,0.10364013021604,0.185587451908849,0,0.0848771825984019
"163","35 a 39 anos",11,37.9659993387944,0.0230981155640451,0.670389009293612,0.58017711998059,0.502942364912023,0.48910847445175,3.16444462292185,2376.05782204346,NA,2.14686320330757,39.1963296120794,2018,2.14686320330757,0.31000522046422,0.0720424062324311,0.184242229539796,0.0674443819773512,0.309744197253233,0.0565215645329692,0.600035951824555,0.0276110012583139,0.212870753190724,0.0223620348732698,0.0591767032176883
"164","35 a 39 anos",12,37.8774604888087,0.102265252078871,0.63101523099499,0.55069938303584,0.540489483360602,0.511579266955656,3.00506249394439,1891.45533692315,NA,3.12321883389551,37.4899476794884,2018,3.12321883389551,0.335674837709524,0.0669993217711462,0.219770371088073,0.0490504796046895,0.291153957949811,0.0373510318767561,0.463825979211124,0.00770978178564053,0.163419838920631,0.00523163764025607,0.0260893508639086
"165","35 a 39 anos",13,38.0008222557215,0.0384079975188073,0.648532562047849,0.610244940969011,0.500566202404737,0.607015860880102,3.07855924957121,1829.4629260877,NA,2.08697431500175,37.4548057901208,2018,2.08697431500175,0.354844748465699,0.0509494199254226,0.189175651540372,0.0256619123993787,0.324568548978735,0.0547997186903925,0.638675605098024,0.0552091047277546,0.152589936469579,0.00346883891335698,0.0341037533616557
"166","35 a 39 anos",14,37.913532691333,0.0283071464774455,0.640091231626964,0.481955762514552,0.54021794221997,0.625139381652306,2.73338338875183,2610.26716433981,NA,2.87387615550209,39.9184454217169,2018,2.87387615550209,0.348779005327327,0.0865243662626479,0.286352747684937,0.0430119060388287,0.231542064428474,0.00378991025778541,0.48993288590604,0.00975053817905534,0.187033050525516,0,0.0763581106749398
"167","35 a 39 anos",15,37.9756310779118,0.0526008790175261,0.65418075928304,0.515357559579273,0.481486673057329,0.47998848474983,2.98768549818615,1660.59696542863,NA,2.99144836018312,38.974863830028,2018,2.99144836018312,0.359970743627413,0.0699889555097755,0.177200148377592,0.0421870186373153,0.316530479230281,0.0341226546176238,0.495710286281947,0.0193610236958923,0.136506679448972,0.00512681574724382,0.0327824437821729
"168","35 a 39 anos",16,38.1136850769046,0.0217424852963871,0.638762667398275,0.577932342712615,0.516864143761038,0.607126322467806,2.96158044095176,1817.83823529412,NA,2.0926537534589,36.6509253195566,2018,2.0926537534589,0.292658080477334,0.102233864512843,0.275873778165854,0.0180940600063062,0.302384244100027,0.00875597273763613,0.621351423725788,0.0132107471213068,0.239578684280996,0,0.0290100865839507
"169","35 a 39 anos",17,38.0261316160622,0.0412730514383033,0.706422913506657,0.530928489775181,0.469836876979164,0.589859584697127,2.73507371079182,2130.84372097398,NA,2.88935807016756,40.2672293861136,2018,2.88935807016756,0.350234401487076,0.089423290505863,0.280346516712066,0.0406841483802331,0.233653272852684,0.0056583700620784,0.448362607250348,0.0315349714747765,0.229279906563047,0,0.0548492879924532
"170","35 a 39 anos",21,37.9592644139543,0.116060282056949,0.524666543219463,0.431609418365215,0.457909481342548,0.427029760731445,2.90539115969735,1227.82362364465,NA,3.39206806034346,36.6733388567763,2018,3.39206806034346,0.372219876012676,0.0781094350936353,0.181590171280461,0.0256969048302186,0.32490739636291,0.0174762164200997,0.421626237388912,0.0108226066605522,0.140934248394952,0.00402922293557671,0.0256491350137576
"171","35 a 39 anos",22,37.9359403703626,0.116712768428387,0.615549314808167,0.447277487528452,0.461711607086298,0.412246880212842,3.00324849133736,1462.65761112587,NA,3.41694945210322,36.7626289663228,2018,3.41694945210322,0.349875900330932,0.0706394782947245,0.204229122055675,0.0390609791707222,0.274004769320615,0.0621897508273311,0.303287380699894,0.0226405090137858,0.310781194768469,0.00227995758218452,0.0391481088723931
"172","35 a 39 anos",23,37.953767111045,0.0740009351821532,0.641646492566446,0.528623625579933,0.491099325210309,0.493501627989115,2.5947491432529,1545.21131268923,NA,3.01330602587424,38.529977665696,2018,3.01330602587424,0.459549761188608,0.0889160777050155,0.146438387060075,0.0287671424265952,0.254988293950577,0.021340337669129,0.456119372606887,0.0280622304766509,0.18048364732671,0,0.0523972472045897
"173","35 a 39 anos",24,37.9526092493595,0.0826052510773149,0.629588769269499,0.622728295602862,0.457044380932636,0.517333293844126,2.52327867435781,1772.39987140455,NA,3.66185602183555,39.5635707650096,2018,3.66185602183555,0.472773132845075,0.0752587119493594,0.16966966966967,0.0376995700736708,0.227412664463024,0.0171862509992006,0.330706243602866,0.0190719890822245,0.186386898669396,0,0.0491641078130331
"174","35 a 39 anos",25,37.9863622132848,0.131114039282606,0.641399146090146,0.496445542672496,0.460760399500452,0.445254469953176,2.80801977616431,1738.27666088167,NA,3.029691627581,38.9100645834169,2018,3.029691627581,0.345210397528982,0.105584861005255,0.228167997111797,0.0561344217577921,0.246815957318785,0.0180863652773878,0.481427570219419,0.0118739554692975,0.164442827106583,0.00835624561970996,0.00563372688554639
"175","35 a 39 anos",26,37.9883402392165,0.0779380715521302,0.621739711575022,0.606463915382416,0.479280403945502,0.546058326055445,2.60195907231602,1858.67795135036,NA,2.62950188726652,39.4764802421042,2018,2.62950188726652,0.466046758665752,0.0623945618261748,0.158806368226881,0.0390228711280428,0.263764040113792,0.00996540003935722,0.530227671153088,0.0247086300329486,0.194933788637571,0.000930785000085655,0.0338623009233616
"176","35 a 39 anos",27,38.0715153748452,0.126342652846816,0.519412604080097,0.595448422207122,0.496154328634375,0.434619666630079,2.68659350620811,1587.28024819745,NA,3.29082595095394,37.6150423030436,2018,3.29082595095394,0.399152565652126,0.0855881221843753,0.219907153060103,0.0296670695527964,0.256235578507856,0.00944951104274256,0.414730533202799,0.0160462284199718,0.164915590152582,0.0090498818023353,0.0584899352897634
"177","35 a 39 anos",28,37.9504405752897,0.108316917667493,0.607840333820508,0.60626187293323,0.469424498527885,0.46735400648154,2.6885527099464,1883.11665953029,NA,2.66426149700078,37.7072702005162,2018,2.66426149700078,0.408497121302363,0.095858646019456,0.177661306333135,0.0516021441334127,0.249338892197737,0.0170418900138972,0.509388855081283,0.0188646440059115,0.226006259236721,0,0.0353168738589933
"178","35 a 39 anos",29,37.9652141776101,0.0690712469961824,0.642842717290788,0.559396840018423,0.471961780075174,0.533852482406357,2.66152011079109,1731.0872448128,NA,3.38822703775975,38.2981248792248,2018,3.38822703775975,0.440176032685212,0.0809676736631914,0.149732454243464,0.0499135019738113,0.264704664452072,0.0145056729822495,0.378196569785355,0.00503663003663004,0.227033480538153,0,0.0195431515524973
"179","35 a 39 anos",31,37.9287487903807,0.0225093607621558,0.751469338172791,0.701388000779279,0.488242059161782,0.566955994858566,2.48280382422968,2189.69684729145,NA,2.40584733781048,40.9725124254951,2018,2.40584733781048,0.478450651978251,0.0810934435654188,0.156082396217743,0.0605416821231007,0.211238588717961,0.0125932373975257,0.546612416053469,0.0195406638604158,0.236757334275891,0.00362697214099804,0.0654019793708428
"180","35 a 39 anos",32,37.9658352811109,0.0177162633915964,0.703810633964033,0.648889237584265,0.490145948122022,0.579310096197177,2.45797635580929,2131.77448545279,NA,2.25996067031464,40.4594420955847,2018,2.25996067031464,0.52272666069086,0.0658390302265549,0.123283718747235,0.0379091856873012,0.219364692213883,0.0308767124341667,0.605271032831737,0.0300743844049248,0.176128590971272,0.00495896032831737,0.0550829343365253
"181","35 a 39 anos",33,38.0053298128665,0.0119248240560675,0.727989690759434,0.780720616082166,0.480885316295916,0.709935325348754,2.50075833832751,2810.08021279717,NA,1.89804773350765,41.480866018491,2018,1.89804773350765,0.483219582584208,0.0743200653218283,0.152278603028311,0.0406544983427107,0.24771868169379,0.00180856902915239,0.664609572436653,0.0668958808360827,0.156623963517888,0,0.0414489904110929
"182","35 a 39 anos",35,37.9973689840688,0.0100653840333547,0.754939286254742,0.819881812287915,0.471758846151839,0.721217979826443,2.20657324353378,3449.24979004424,NA,2.17317667051349,42.5385348387849,2018,2.17317667051349,0.586857430318676,0.0704424393955865,0.0941840851613653,0.0523663134816521,0.190084964843091,0.00606476679962928,0.602502969660846,0.0322562236059503,0.20462337091381,0.00179236469548823,0.0678287446260764
"183","35 a 39 anos",41,37.9570420395616,0.0114147154061113,0.753581466596275,0.786813945460822,0.494151705622565,0.619531050544281,2.50289348486082,2805.22399444703,NA,2.09622292209085,41.1177401156231,2018,2.09622292209085,0.501586327629727,0.0637686259000337,0.123038537147111,0.0688445835126615,0.227295594923752,0.015466330886715,0.636269093752074,0.0167206319469542,0.199865762901882,0.00190292150080026,0.0521459496537125
