ANO_ELEICAO,NR_TURNO,SG_UF,CD_MUNICIPIO,DS_CARGO,QT_VOTOS_NOMINAIS,DS_SIT_TOT_TURNO
2018,2,MG,52256,Presidente,1280,ELEITO
2018,2,RS,85219,Presidente,3883,ELEITO
2018,2,MG,41238,Presidente,47923,ELEITO
2018,2,MG,47074,Presidente,1905,ELEITO
2018,2,MG,53970,Presidente,28658,ELEITO
2018,2,BA,37532,Presidente,1212,ELEITO
2018,2,BA,35637,Presidente,1371,ELEITO
2018,2,BA,39934,Presidente,34772,ELEITO
2018,2,PR,78875,Presidente,14918,ELEITO
2018,2,PR,74896,Presidente,4778,ELEITO
2018,2,SC,80624,Presidente,1185,ELEITO
2018,2,RJ,58238,Presidente,5185,ELEITO
2018,2,RJ,58190,Presidente,23476,ELEITO
2018,2,RJ,58696,Presidente,47591,ELEITO
2018,2,PR,75124,Presidente,880,ELEITO
2018,2,PA,5894,Presidente,5564,ELEITO
2018,2,GO,92967,Presidente,1073,ELEITO
2018,2,PE,24970,Presidente,3685,ELEITO
2018,2,PE,25151,Presidente,2091,ELEITO
2018,2,PB,20257,Presidente,495,ELEITO
2018,2,GO,93157,Presidente,1377,ELEITO
2018,2,PI,11851,Presidente,771,ELEITO
2018,2,PI,10944,Presidente,318,ELEITO
2018,2,CE,14753,Presidente,8656,ELEITO
2018,2,MA,9474,Presidente,3081,ELEITO
2018,2,MA,8192,Presidente,2060,ELEITO
2018,2,CE,13382,Presidente,1376,ELEITO
2018,2,CE,15377,Presidente,11203,ELEITO
2018,2,AM,2550,Presidente,60822,ELEITO
2018,2,TO,73253,Presidente,504,ELEITO
2018,2,TO,73580,Presidente,860,ELEITO
2018,2,AL,28150,Presidente,319,ELEITO
2018,2,MG,42773,Presidente,2921,ELEITO
2018,2,SP,68551,Presidente,2466,ELEITO
2018,2,SP,62499,Presidente,52219,ELEITO
2018,2,MG,40177,Presidente,3995,ELEITO
2018,2,MG,40878,Presidente,687,ELEITO
2018,2,RS,86010,Presidente,4149,ELEITO
2018,2,SP,61344,Presidente,1536,ELEITO
2018,2,RS,85170,Presidente,2831,ELEITO
2018,2,RS,86894,Presidente,2633,ELEITO
2018,2,RS,86312,Presidente,1363,ELEITO
2018,2,SP,65854,Presidente,2132,ELEITO
2018,2,MG,43850,Presidente,10220,ELEITO
2018,2,MG,46558,Presidente,640,ELEITO
2018,2,SP,61298,Presidente,1118,ELEITO
2018,2,SP,62227,Presidente,753,ELEITO
2018,2,RS,89613,Presidente,2156,ELEITO
2018,2,RS,86533,Presidente,14841,ELEITO
2018,2,MG,54410,Presidente,11264,ELEITO
2018,2,BA,36595,Presidente,755,ELEITO
2018,2,BA,38490,Presidente,20860,ELEITO
2018,2,SC,81604,Presidente,604,ELEITO
2018,2,SC,80896,Presidente,27829,ELEITO
2018,2,BA,37150,Presidente,1436,ELEITO
2018,2,BA,36870,Presidente,694,ELEITO
2018,2,BA,39969,Presidente,1104,ELEITO
2018,2,BA,38032,Presidente,5524,ELEITO
2018,2,SC,81795,Presidente,46804,ELEITO
2018,2,RJ,60011,Presidente,31771,ELEITO
2018,2,RJ,58513,Presidente,18723,ELEITO
2018,2,RJ,58971,Presidente,49957,ELEITO
2018,2,PR,79413,Presidente,4180,ELEITO
2018,2,PR,78751,Presidente,3599,ELEITO
2018,2,PR,74675,Presidente,3655,ELEITO
2018,2,PR,77879,Presidente,1556,ELEITO
2018,2,PR,77771,Presidente,47547,ELEITO
2018,2,PI,10448,Presidente,305,ELEITO
2018,2,RN,16772,Presidente,381,ELEITO
2018,2,CE,13897,Presidente,26552,ELEITO
2018,2,CE,13242,Presidente,3022,ELEITO
2018,2,TO,96830,Presidente,1092,ELEITO
2018,2,SE,31933,Presidente,704,ELEITO
2018,2,MT,90280,Presidente,8181,ELEITO
2018,2,PB,19500,Presidente,263,ELEITO
2018,2,AM,2755,Presidente,1535,ELEITO
2018,2,AM,2259,Presidente,9690,ELEITO
2018,2,AL,27057,Presidente,19842,ELEITO
2018,2,MG,42676,Presidente,12112,ELEITO
2018,2,MG,41238,Presidente,46683,ELEITO
2018,2,MG,42757,Presidente,597,ELEITO
2018,2,MG,42188,Presidente,651,ELEITO
2018,2,MG,47953,Presidente,3904,ELEITO
2018,2,RS,87386,Presidente,1311,ELEITO
2018,2,RS,87440,Presidente,946,ELEITO
2018,2,SP,62413,Presidente,8597,ELEITO
2018,2,MG,52310,Presidente,1020,ELEITO
2018,2,MG,53198,Presidente,1160,ELEITO
2018,2,MG,49530,Presidente,2304,ELEITO
2018,2,SP,71676,Presidente,7596,ELEITO
2018,2,RS,88820,Presidente,1801,ELEITO
2018,2,SP,70696,Presidente,1616,ELEITO
2018,2,SP,65277,Presidente,4408,ELEITO
2018,2,SP,69973,Presidente,2679,ELEITO
2018,2,SP,71072,Presidente,59739,ELEITO
2018,2,SP,72737,Presidente,17252,ELEITO
2018,2,RS,87831,Presidente,3754,ELEITO
2018,2,RS,89656,Presidente,1540,ELEITO
2018,2,MG,41173,Presidente,5575,ELEITO
2018,2,RS,88714,Presidente,5942,ELEITO
2018,2,SC,80594,Presidente,2607,ELEITO
2018,2,SC,81833,Presidente,22265,ELEITO
2018,2,RN,17213,Presidente,752,ELEITO
2018,2,PA,4049,Presidente,3058,ELEITO
2018,2,PA,4570,Presidente,5033,ELEITO
2018,2,PR,75353,Presidente,79313,ELEITO
2018,2,SC,82295,Presidente,12589,ELEITO
2018,2,SC,82953,Presidente,19056,ELEITO
2018,2,BA,38490,Presidente,38931,ELEITO
2018,2,BA,34738,Presidente,2788,ELEITO
2018,2,SC,81221,Presidente,2508,ELEITO
2018,2,SC,80098,Presidente,1559,ELEITO
2018,2,PR,74306,Presidente,1176,ELEITO
2018,2,SC,82139,Presidente,1617,ELEITO
2018,2,PR,75426,Presidente,3051,ELEITO
2018,2,PE,26239,Presidente,3442,ELEITO
2018,2,PB,19674,Presidente,655,ELEITO
2018,2,CE,14974,Presidente,1187,ELEITO
2018,2,MA,7862,Presidente,1386,ELEITO
2018,2,MA,8290,Presidente,2162,ELEITO
2018,2,TO,92576,Presidente,2147,ELEITO
2018,2,TO,96431,Presidente,2939,ELEITO
2018,2,PE,24953,Presidente,1438,ELEITO
2018,2,MT,90549,Presidente,2366,ELEITO
2018,2,MS,91847,Presidente,2411,ELEITO
2018,2,AL,27197,Presidente,4521,ELEITO
2018,2,SP,68578,Presidente,20074,ELEITO
2018,2,SP,68632,Presidente,5915,ELEITO
2018,2,MG,51675,Presidente,1284,ELEITO
2018,2,SP,62952,Presidente,18414,ELEITO
2018,2,SP,72036,Presidente,5779,ELEITO
2018,2,RS,88722,Presidente,1719,ELEITO
2018,2,MG,42226,Presidente,1506,ELEITO
2018,2,MG,46191,Presidente,2094,ELEITO
2018,2,RS,87351,Presidente,2180,ELEITO
2018,2,SP,71510,Presidente,53078,ELEITO
2018,2,SP,65439,Presidente,31784,ELEITO
2018,2,SP,61760,Presidente,1593,ELEITO
2018,2,SP,62634,Presidente,6252,ELEITO
2018,2,SP,62910,Presidente,44601,ELEITO
2018,2,RS,88420,Presidente,518,ELEITO
2018,2,RS,98272,Presidente,1744,ELEITO
2018,2,BA,38695,Presidente,856,ELEITO
2018,2,BA,37494,Presidente,3653,ELEITO
2018,2,DF,97012,Presidente,38253,ELEITO
2018,2,BA,37974,Presidente,2054,ELEITO
2018,2,BA,37621,Presidente,760,ELEITO
2018,2,RJ,58637,Presidente,30345,ELEITO
2018,2,RN,18376,Presidente,22383,ELEITO
2018,2,BA,35254,Presidente,1020,ELEITO
2018,2,PR,75892,Presidente,10688,ELEITO
2018,2,BA,33219,Presidente,2568,ELEITO
2018,2,RJ,58637,Presidente,38007,ELEITO
2018,2,RJ,58696,Presidente,38673,ELEITO
2018,2,PR,78794,Presidente,2409,ELEITO
2018,2,PA,5533,Presidente,2813,ELEITO
2018,2,PA,4855,Presidente,5165,ELEITO
2018,2,RN,16306,Presidente,864,ELEITO
2018,2,PI,11711,Presidente,244,ELEITO
2018,2,PE,23655,Presidente,637,ELEITO
2018,2,PB,22012,Presidente,1385,ELEITO
2018,2,PB,19496,Presidente,1209,ELEITO
2018,2,PB,19950,Presidente,613,ELEITO
2018,2,CE,14370,Presidente,868,ELEITO
2018,2,CE,13099,Presidente,883,ELEITO
2018,2,PI,10413,Presidente,250,ELEITO
2018,2,PI,10103,Presidente,472,ELEITO
2018,2,MA,8460,Presidente,741,ELEITO
2018,2,MA,8427,Presidente,517,ELEITO
2018,2,MA,8265,Presidente,639,ELEITO
2018,2,PI,10014,Presidente,623,ELEITO
2018,2,PI,10278,Presidente,987,ELEITO
2018,2,MS,91650,Presidente,20093,ELEITO
2018,2,CE,15296,Presidente,6571,ELEITO
2018,2,TO,73016,Presidente,543,ELEITO
2018,2,TO,96997,Presidente,1501,ELEITO
2018,2,TO,73440,Presidente,84782,ELEITO
2018,2,PB,21474,Presidente,1730,ELEITO
2018,2,MT,90964,Presidente,720,ELEITO
2018,2,RO,558,Presidente,2615,ELEITO
2018,2,MT,90832,Presidente,3162,ELEITO
2018,2,ES,56316,Presidente,5405,ELEITO
2018,2,RS,89354,Presidente,15303,ELEITO
2018,2,MG,50334,Presidente,5677,ELEITO
2018,2,MG,41157,Presidente,8862,ELEITO
2018,2,MG,40274,Presidente,1419,ELEITO
2018,2,MG,46078,Presidente,2334,ELEITO
2018,2,MG,40690,Presidente,41697,ELEITO
2018,2,SP,62910,Presidente,68720,ELEITO
2018,2,SP,62677,Presidente,1376,ELEITO
2018,2,SP,68292,Presidente,2614,ELEITO
2018,2,MG,45217,Presidente,25314,ELEITO
2018,2,RS,88650,Presidente,5127,ELEITO
2018,2,RS,89451,Presidente,2570,ELEITO
2018,2,SP,64750,Presidente,48472,ELEITO
2018,2,MG,40061,Presidente,1414,ELEITO
2018,2,SP,64610,Presidente,582,ELEITO
2018,2,SP,61107,Presidente,2197,ELEITO
2018,2,MG,44938,Presidente,1171,ELEITO
2018,2,MG,43591,Presidente,16554,ELEITO
2018,2,MG,48453,Presidente,2075,ELEITO
2018,2,RS,85502,Presidente,3577,ELEITO
2018,2,RS,88447,Presidente,1322,ELEITO
2018,2,SC,81710,Presidente,5613,ELEITO
2018,2,SC,81299,Presidente,1960,ELEITO
2018,2,BA,35874,Presidente,1138,ELEITO
2018,2,AM,2372,Presidente,1430,ELEITO
2018,2,RN,16713,Presidente,6869,ELEITO
2018,2,PR,76295,Presidente,13102,ELEITO
2018,2,RJ,58793,Presidente,9342,ELEITO
2018,2,BA,34177,Presidente,1542,ELEITO
2018,2,GO,92797,Presidente,1889,ELEITO
2018,2,SC,82791,Presidente,3337,ELEITO
2018,2,PB,19615,Presidente,3602,ELEITO
2018,2,PE,23132,Presidente,5160,ELEITO
2018,2,PB,22195,Presidente,684,ELEITO
2018,2,GO,96415,Presidente,5515,ELEITO
2018,2,CE,13161,Presidente,2879,ELEITO
2018,2,MA,8834,Presidente,597,ELEITO
2018,2,MA,8370,Presidente,1875,ELEITO
2018,2,MA,8990,Presidente,1668,ELEITO
2018,2,CE,15750,Presidente,1085,ELEITO
2018,2,CE,13633,Presidente,3142,ELEITO
2018,2,TO,93114,Presidente,9249,ELEITO
2018,2,TO,92398,Presidente,3001,ELEITO
2018,2,SE,31054,Presidente,42191,ELEITO
2018,2,ES,56227,Presidente,3953,ELEITO
2018,2,ES,56596,Presidente,9747,ELEITO
2018,2,SP,69272,Presidente,13437,ELEITO
2018,2,MG,53430,Presidente,25111,ELEITO
2018,2,MG,41238,Presidente,45309,ELEITO
2018,2,SP,67172,Presidente,37986,ELEITO
2018,2,SP,61212,Presidente,1932,ELEITO
2018,2,MG,46817,Presidente,2216,ELEITO
2018,2,MG,46094,Presidente,3472,ELEITO
2018,2,MG,44512,Presidente,865,ELEITO
2018,2,RS,88463,Presidente,1326,ELEITO
2018,2,RS,88161,Presidente,1612,ELEITO
2018,2,RS,88293,Presidente,2219,ELEITO
2018,2,MG,40940,Presidente,991,ELEITO
2018,2,MG,41610,Presidente,2415,ELEITO
2018,2,SP,66311,Presidente,1728,ELEITO
2018,2,SP,71510,Presidente,45082,ELEITO
2018,2,SC,80578,Presidente,24760,ELEITO
2018,2,PR,77895,Presidente,4495,ELEITO
2018,2,SC,83933,Presidente,2730,ELEITO
2018,2,RN,18198,Presidente,868,ELEITO
2018,2,RN,18473,Presidente,1713,ELEITO
2018,2,RN,17272,Presidente,658,ELEITO
2018,2,PR,75191,Presidente,1298,ELEITO
2018,2,BA,39942,Presidente,1257,ELEITO
2018,2,BA,35319,Presidente,2490,ELEITO
2018,2,PR,74918,Presidente,5949,ELEITO
2018,2,RJ,58335,Presidente,47286,ELEITO
2018,2,PR,79715,Presidente,9295,ELEITO
2018,2,PR,77216,Presidente,10236,ELEITO
2018,2,PA,5258,Presidente,2955,ELEITO
2018,2,PI,12513,Presidente,758,ELEITO
2018,2,PB,20290,Presidente,1845,ELEITO
2018,2,PI,10677,Presidente,795,ELEITO
2018,2,PI,12700,Presidente,157,ELEITO
2018,2,PB,19267,Presidente,379,ELEITO
2018,2,CE,13854,Presidente,10784,ELEITO
2018,2,MA,7633,Presidente,11473,ELEITO
2018,2,CE,14095,Presidente,5862,ELEITO
2018,2,PB,19283,Presidente,316,ELEITO
2018,2,MT,91197,Presidente,1770,ELEITO
2018,2,MT,90310,Presidente,1225,ELEITO
2018,2,TO,73091,Presidente,1168,ELEITO
2018,2,TO,95370,Presidente,1016,ELEITO
2018,2,RO,590,Presidente,3441,ELEITO
2018,2,ES,56359,Presidente,1685,ELEITO
2018,2,MG,42269,Presidente,916,ELEITO
2018,2,MG,45632,Presidente,1680,ELEITO
2018,2,RS,87912,Presidente,43143,ELEITO
2018,2,SP,67512,Presidente,3699,ELEITO
2018,2,SP,71455,Presidente,62688,ELEITO
2018,2,MG,44296,Presidente,1142,ELEITO
2018,2,MG,53996,Presidente,1266,ELEITO
2018,2,SP,71072,Presidente,55023,ELEITO
2018,2,SP,69833,Presidente,13583,ELEITO
2018,2,RS,86495,Presidente,20689,ELEITO
2018,2,MG,50458,Presidente,2197,ELEITO
2018,2,MG,40142,Presidente,1272,ELEITO
2018,2,MG,41661,Presidente,2350,ELEITO
2018,2,RS,86347,Presidente,2118,ELEITO
2018,2,RS,86428,Presidente,683,ELEITO
2018,2,RS,85790,Presidente,1496,ELEITO
2018,2,RS,85049,Presidente,899,ELEITO
2018,2,BA,34959,Presidente,10681,ELEITO
2018,2,SC,83070,Presidente,1156,ELEITO
2018,2,BA,37877,Presidente,2423,ELEITO
2018,2,SC,81396,Presidente,6950,ELEITO
2018,2,RN,17116,Presidente,2648,ELEITO
2018,2,RN,18830,Presidente,648,ELEITO
2018,2,RN,18074,Presidente,1246,ELEITO
2018,2,PR,78190,Presidente,1387,ELEITO
2018,2,GO,95958,Presidente,22659,ELEITO
2018,2,GO,92827,Presidente,1627,ELEITO
2018,2,BA,33693,Presidente,2443,ELEITO
2018,2,PR,75442,Presidente,3323,ELEITO
2018,2,PR,75957,Presidente,1858,ELEITO
2018,2,BA,39578,Presidente,13897,ELEITO
2018,2,BA,37796,Presidente,1753,ELEITO
2018,2,PR,74390,Presidente,11831,ELEITO
2018,2,SC,81280,Presidente,1484,ELEITO
2018,2,RJ,58050,Presidente,30218,ELEITO
2018,2,PR,84719,Presidente,1273,ELEITO
2018,2,PA,5576,Presidente,3137,ELEITO
2018,2,GO,93734,Presidente,62042,ELEITO
2018,2,GO,94498,Presidente,2241,ELEITO
2018,2,SC,80209,Presidente,1846,ELEITO
2018,2,PI,10782,Presidente,586,ELEITO
2018,2,PE,25755,Presidente,2357,ELEITO
2018,2,PE,26190,Presidente,1467,ELEITO
2018,2,PB,19658,Presidente,17852,ELEITO
2018,2,CE,13137,Presidente,1134,ELEITO
2018,2,CE,15318,Presidente,2645,ELEITO
2018,2,CE,15610,Presidente,1371,ELEITO
2018,2,PI,12050,Presidente,1098,ELEITO
2018,2,PI,12203,Presidente,360,ELEITO
2018,2,PA,4537,Presidente,11724,ELEITO
2018,2,MA,8001,Presidente,1341,ELEITO
2018,2,MA,7560,Presidente,2707,ELEITO
2018,2,PE,23671,Presidente,424,ELEITO
2018,2,CE,13358,Presidente,419,ELEITO
2018,2,CE,15954,Presidente,5086,ELEITO
2018,2,CE,13340,Presidente,1415,ELEITO
2018,2,MS,90298,Presidente,2269,ELEITO
2018,2,SE,31950,Presidente,32091,ELEITO
2018,2,PB,21130,Presidente,392,ELEITO
2018,2,AM,2437,Presidente,1831,ELEITO
2018,2,RO,574,Presidente,3543,ELEITO
2018,2,RO,701,Presidente,1301,ELEITO
2018,2,MG,41238,Presidente,45172,ELEITO
2018,2,MG,40266,Presidente,5175,ELEITO
2018,2,MG,50431,Presidente,7358,ELEITO
2018,2,MG,47937,Presidente,2566,ELEITO
2018,2,RS,86274,Presidente,3758,ELEITO
2018,2,SP,65994,Presidente,2732,ELEITO
2018,2,SP,72095,Presidente,32462,ELEITO
2018,2,RS,89486,Presidente,549,ELEITO
2018,2,MG,49255,Presidente,3280,ELEITO
2018,2,SP,61832,Presidente,5561,ELEITO
2018,2,MG,40738,Presidente,947,ELEITO
2018,2,SP,66575,Presidente,1470,ELEITO
2018,2,BA,35092,Presidente,3797,ELEITO
2018,2,SC,81728,Presidente,5177,ELEITO
2018,2,BA,36099,Presidente,1398,ELEITO
2018,2,BA,39837,Presidente,2282,ELEITO
2018,2,RJ,60011,Presidente,49126,ELEITO
2018,2,PA,5215,Presidente,2010,ELEITO
2018,2,RN,16551,Presidente,598,ELEITO
2018,2,RN,17612,Presidente,40802,ELEITO
2018,2,GO,93092,Presidente,1418,ELEITO
2018,2,BA,35750,Presidente,3496,ELEITO
2018,2,RJ,59277,Presidente,14047,ELEITO
2018,2,PR,76678,Presidente,53635,ELEITO
2018,2,PA,4235,Presidente,4044,ELEITO
2018,2,RN,17256,Presidente,1109,ELEITO
2018,2,PI,11118,Presidente,443,ELEITO
2018,2,PE,24775,Presidente,9270,ELEITO
2018,2,PB,19623,Presidente,875,ELEITO
2018,2,MS,91154,Presidente,3597,ELEITO
2018,2,MS,91804,Presidente,2029,ELEITO
2018,2,MA,8184,Presidente,1459,ELEITO
2018,2,CE,14176,Presidente,4171,ELEITO
2018,2,MT,90697,Presidente,6984,ELEITO
2018,2,MS,90190,Presidente,8005,ELEITO
2018,2,AL,27049,Presidente,851,ELEITO
2018,2,MG,40002,Presidente,1922,ELEITO
2018,2,MG,41165,Presidente,1366,ELEITO
2018,2,SP,65358,Presidente,6066,ELEITO
2018,2,RS,88234,Presidente,8657,ELEITO
2018,2,RS,87491,Presidente,22518,ELEITO
2018,2,SP,64017,Presidente,36276,ELEITO
2018,2,MG,44733,Presidente,2747,ELEITO
2018,2,MG,42579,Presidente,2133,ELEITO
2018,2,SP,62812,Presidente,29988,ELEITO
2018,2,RS,88013,Presidente,50825,ELEITO
2018,2,RS,88013,Presidente,52881,ELEITO
2018,2,MG,40932,Presidente,1836,ELEITO
2018,2,SP,69558,Presidente,2599,ELEITO
2018,2,MG,40258,Presidente,1165,ELEITO
2018,2,MG,41939,Presidente,4859,ELEITO
2018,2,SP,71072,Presidente,80586,ELEITO
2018,2,RS,88870,Presidente,1186,ELEITO
2018,2,MG,46752,Presidente,37146,ELEITO
2018,2,SP,68250,Presidente,7104,ELEITO
2018,2,BA,38474,Presidente,1109,ELEITO
2018,2,RN,17612,Presidente,49099,ELEITO
2018,2,PA,4952,Presidente,16203,ELEITO
2018,2,PR,75914,Presidente,21838,ELEITO
2018,2,PR,75574,Presidente,3760,ELEITO
2018,2,PR,78972,Presidente,2426,ELEITO
2018,2,PR,74993,Presidente,2884,ELEITO
2018,2,SC,83135,Presidente,1833,ELEITO
2018,2,PR,77615,Presidente,6212,ELEITO
2018,2,SC,80470,Presidente,71231,ELEITO
2018,2,GO,96393,Presidente,1696,ELEITO
2018,2,PA,5355,Presidente,25741,ELEITO
2018,2,GO,93599,Presidente,1779,ELEITO
2018,2,PI,10057,Presidente,1445,ELEITO
2018,2,PB,19607,Presidente,664,ELEITO
2018,2,PI,12416,Presidente,654,ELEITO
2018,2,PB,21210,Presidente,575,ELEITO
2018,2,CE,13897,Presidente,37247,ELEITO
2018,2,PI,10154,Presidente,586,ELEITO
2018,2,MA,8877,Presidente,2330,ELEITO
2018,2,MS,91375,Presidente,2727,ELEITO
2018,2,MT,99074,Presidente,824,ELEITO
2018,2,AM,2038,Presidente,2253,ELEITO
2018,2,RO,434,Presidente,8634,ELEITO
2018,2,AL,27855,Presidente,50371,ELEITO
2018,2,MG,52850,Presidente,2830,ELEITO
2018,2,MG,41017,Presidente,6090,ELEITO
2018,2,MG,42366,Presidente,1782,ELEITO
2018,2,MG,45837,Presidente,2008,ELEITO
2018,2,SP,62456,Presidente,1860,ELEITO
2018,2,MG,46795,Presidente,1585,ELEITO
2018,2,MG,48291,Presidente,1487,ELEITO
2018,2,MG,46779,Presidente,1564,ELEITO
2018,2,RS,88501,Presidente,1789,ELEITO
2018,2,SP,62359,Presidente,4892,ELEITO
2018,2,SP,61999,Presidente,2178,ELEITO
2018,2,SP,62430,Presidente,525,ELEITO
2018,2,MG,49573,Presidente,33806,ELEITO
2018,2,BA,34274,Presidente,1028,ELEITO
2018,2,PR,75302,Presidente,1010,ELEITO
2018,2,SC,81060,Presidente,12367,ELEITO
2018,2,PR,76678,Presidente,54766,ELEITO
2018,2,GO,92282,Presidente,1831,ELEITO
2018,2,PA,5495,Presidente,2376,ELEITO
2018,2,SC,80179,Presidente,2473,ELEITO
2018,2,PE,25330,Presidente,3806,ELEITO
2018,2,PB,20370,Presidente,3076,ELEITO
2018,2,PB,20699,Presidente,298,ELEITO
2018,2,PI,11657,Presidente,3782,ELEITO
2018,2,CE,13897,Presidente,47777,ELEITO
2018,2,MA,8338,Presidente,1514,ELEITO
2018,2,MA,9717,Presidente,4658,ELEITO
2018,2,MS,91693,Presidente,3038,ELEITO
2018,2,CE,14478,Presidente,13830,ELEITO
2018,2,PE,23370,Presidente,8900,ELEITO
2018,2,MT,91022,Presidente,1369,ELEITO
2018,2,PB,20516,Presidente,43372,ELEITO
2018,2,PB,19135,Presidente,1618,ELEITO
2018,2,MT,91090,Presidente,3677,ELEITO
2018,2,MT,90670,Presidente,54966,ELEITO
2018,2,ES,56413,Presidente,5903,ELEITO
2018,2,ES,56138,Presidente,3733,ELEITO
2018,2,AL,28193,Presidente,1002,ELEITO
2018,2,MG,41378,Presidente,4066,ELEITO
2018,2,RS,85057,Presidente,2355,ELEITO
2018,2,RS,85561,Presidente,1354,ELEITO
2018,2,SP,65579,Presidente,5204,ELEITO
2018,2,SP,71633,Presidente,1884,ELEITO
2018,2,MG,52078,Presidente,10425,ELEITO
2018,2,RS,84840,Presidente,880,ELEITO
2018,2,MG,50350,Presidente,31021,ELEITO
2018,2,SP,71072,Presidente,52408,ELEITO
2018,2,SP,69450,Presidente,11199,ELEITO
2018,2,MG,47171,Presidente,1634,ELEITO
2018,2,MG,47333,Presidente,34536,ELEITO
2018,2,MG,51330,Presidente,39086,ELEITO
2018,2,SP,62910,Presidente,59535,ELEITO
2018,2,SP,70998,Presidente,96266,ELEITO
2018,2,MG,48810,Presidente,7513,ELEITO
2018,2,RS,86940,Presidente,1845,ELEITO
2018,2,SC,83194,Presidente,20054,ELEITO
2018,2,RJ,60011,Presidente,63544,ELEITO
2018,2,DF,97012,Presidente,50237,ELEITO
2018,2,RN,17353,Presidente,621,ELEITO
2018,2,PR,74284,Presidente,2062,ELEITO
2018,2,SC,83453,Presidente,6454,ELEITO
2018,2,PR,75655,Presidente,28034,ELEITO
2018,2,SC,82210,Presidente,28223,ELEITO
2018,2,PR,74829,Presidente,977,ELEITO
2018,2,SC,80942,Presidente,1526,ELEITO
2018,2,PR,76074,Presidente,23159,ELEITO
2018,2,GO,93831,Presidente,946,ELEITO
2018,2,GO,96814,Presidente,4236,ELEITO
2018,2,PB,19895,Presidente,1921,ELEITO
2018,2,PI,10120,Presidente,688,ELEITO
2018,2,PI,10758,Presidente,394,ELEITO
2018,2,PI,10502,Presidente,160,ELEITO
2018,2,PE,24252,Presidente,528,ELEITO
2018,2,PE,25313,Presidente,35257,ELEITO
2018,2,PB,19445,Presidente,190,ELEITO
2018,2,MA,9075,Presidente,2907,ELEITO
2018,2,MA,9652,Presidente,2640,ELEITO
2018,2,PE,25313,Presidente,37267,ELEITO
2018,2,MA,8559,Presidente,1676,ELEITO
2018,2,MA,8109,Presidente,745,ELEITO
2018,2,MS,90573,Presidente,7125,ELEITO
2018,2,MS,91413,Presidente,5264,ELEITO
2018,2,PE,26271,Presidente,5369,ELEITO
2018,2,GO,93483,Presidente,1087,ELEITO
2018,2,PI,10650,Presidente,1807,ELEITO
2018,2,CE,14915,Presidente,1986,ELEITO
2018,2,CE,13951,Presidente,3557,ELEITO
2018,2,MA,9032,Presidente,2324,ELEITO
2018,2,CE,15270,Presidente,28670,NÃO ELEITO
2018,2,SE,32115,Presidente,12453,NÃO ELEITO
2018,2,SE,32239,Presidente,9100,NÃO ELEITO
2018,2,PB,19127,Presidente,2432,NÃO ELEITO
2018,2,SE,31054,Presidente,49709,NÃO ELEITO
2018,2,MT,98639,Presidente,859,NÃO ELEITO
2018,2,RO,434,Presidente,2795,NÃO ELEITO
2018,2,RO,256,Presidente,4593,NÃO ELEITO
2018,2,ES,56790,Presidente,4842,NÃO ELEITO
2018,2,ES,57916,Presidente,2444,NÃO ELEITO
2018,2,RO,655,Presidente,1613,NÃO ELEITO
2018,2,MG,40010,Presidente,1821,NÃO ELEITO
2018,2,MG,41890,Presidente,3221,NÃO ELEITO
2018,2,RS,86959,Presidente,1227,NÃO ELEITO
2018,2,SP,61433,Presidente,4055,NÃO ELEITO
2018,2,SP,63410,Presidente,3022,NÃO ELEITO
2018,2,SP,69370,Presidente,659,NÃO ELEITO
2018,2,MG,41424,Presidente,1798,NÃO ELEITO
2018,2,SP,71510,Presidente,25053,NÃO ELEITO
2018,2,MG,40029,Presidente,1767,NÃO ELEITO
2018,2,MG,45870,Presidente,2326,NÃO ELEITO
2018,2,MG,45535,Presidente,14665,NÃO ELEITO
2018,2,MG,41386,Presidente,2731,NÃO ELEITO
2018,2,SP,69817,Presidente,4132,NÃO ELEITO
2018,2,SP,71790,Presidente,1704,NÃO ELEITO
2018,2,SP,70750,Presidente,32348,NÃO ELEITO
2018,2,RS,86371,Presidente,6934,NÃO ELEITO
2018,2,SP,68497,Presidente,3915,NÃO ELEITO
2018,2,SP,69299,Presidente,12615,NÃO ELEITO
2018,2,MG,51535,Presidente,2664,NÃO ELEITO
2018,2,MG,46434,Presidente,2642,NÃO ELEITO
2018,2,RS,87416,Presidente,751,NÃO ELEITO
2018,2,MG,42560,Presidente,1638,NÃO ELEITO
2018,2,MG,40193,Presidente,4014,NÃO ELEITO
2018,2,BA,38997,Presidente,3704,NÃO ELEITO
2018,2,BA,39179,Presidente,5802,NÃO ELEITO
2018,2,PR,74780,Presidente,1519,NÃO ELEITO
2018,2,SC,81248,Presidente,680,NÃO ELEITO
2018,2,BA,39675,Presidente,3537,NÃO ELEITO
2018,2,BA,34290,Presidente,39448,NÃO ELEITO
2018,2,BA,38164,Presidente,9629,NÃO ELEITO
2018,2,RN,17515,Presidente,2328,NÃO ELEITO
2018,2,PR,75671,Presidente,3604,NÃO ELEITO
2018,2,PR,75060,Presidente,1972,NÃO ELEITO
2018,2,SC,80578,Presidente,12277,NÃO ELEITO
2018,2,SC,80543,Presidente,1198,NÃO ELEITO
2018,2,PR,74225,Presidente,5171,NÃO ELEITO
2018,2,PR,77313,Presidente,7320,NÃO ELEITO
2018,2,PA,4413,Presidente,49947,NÃO ELEITO
2018,2,PA,4030,Presidente,22544,NÃO ELEITO
