ANO_ELEICAO,NR_TURNO,SG_UF,CD_MUNICIPIO,DS_CARGO,DS_SIT_TOT_TURNO,QT_VOTOS_NOMINAIS
2014,2,PR,75205,Presidente,ELEITO,5920
2014,2,PR,74837,Presidente,NÃO ELEITO,15228
2014,2,PR,74837,Presidente,ELEITO,6385
2014,2,PR,74837,Presidente,NÃO ELEITO,14500
2014,2,PR,74837,Presidente,ELEITO,14945
2014,2,PR,74225,Presidente,NÃO ELEITO,3799
2014,2,PR,74225,Presidente,ELEITO,4860
2014,2,PR,84514,Presidente,NÃO ELEITO,3170
2014,2,PR,84514,Presidente,ELEITO,3492
2014,2,PR,74870,Presidente,NÃO ELEITO,4563
2014,2,PR,74870,Presidente,ELEITO,7090
2014,2,PR,74896,Presidente,NÃO ELEITO,4012
2014,2,PR,74896,Presidente,ELEITO,4943
2014,2,PR,75221,Presidente,NÃO ELEITO,8325
2014,2,PR,75221,Presidente,ELEITO,3412
2014,2,PR,74918,Presidente,NÃO ELEITO,5185
2014,2,PR,74918,Presidente,ELEITO,3252
2014,2,PR,74934,Presidente,NÃO ELEITO,31841
2014,2,PR,74934,Presidente,ELEITO,18480
2014,2,PR,74934,Presidente,NÃO ELEITO,24460
2014,2,PR,74934,Presidente,NÃO ELEITO,402
2014,2,PR,74934,Presidente,ELEITO,14090
2014,2,PR,74934,Presidente,ELEITO,96
2014,2,PR,74934,Presidente,NÃO ELEITO,21020
2014,2,PR,74934,Presidente,ELEITO,17463
2014,2,PR,74934,Presidente,NÃO ELEITO,19216
2014,2,PR,74934,Presidente,ELEITO,16370
2014,2,PR,74950,Presidente,NÃO ELEITO,27189
2014,2,PR,74950,Presidente,ELEITO,13042
2014,2,PR,74977,Presidente,NÃO ELEITO,3137
2014,2,PR,74977,Presidente,ELEITO,2176
2014,2,PR,74993,Presidente,NÃO ELEITO,2324
2014,2,PR,74993,Presidente,ELEITO,4468
2014,2,PR,75019,Presidente,NÃO ELEITO,4075
2014,2,PR,75019,Presidente,ELEITO,5711
2014,2,PR,75035,Presidente,NÃO ELEITO,6432
2014,2,PR,75035,Presidente,ELEITO,5924
2014,2,PR,75051,Presidente,NÃO ELEITO,29505
2014,2,PR,75051,Presidente,ELEITO,11949
2014,2,PR,75078,Presidente,NÃO ELEITO,3321
2014,2,PR,75078,Presidente,ELEITO,3680
2014,2,PR,75094,Presidente,NÃO ELEITO,4099
2014,2,PR,75094,Presidente,ELEITO,5621
2014,2,PR,75132,Presidente,NÃO ELEITO,25491
2014,2,PR,75132,Presidente,ELEITO,16047
2014,2,PR,75132,Presidente,NÃO ELEITO,41363
2014,2,PR,75132,Presidente,ELEITO,31933
2014,2,PR,75159,Presidente,NÃO ELEITO,6917
2014,2,PR,75159,Presidente,ELEITO,7208
2014,2,PR,75175,Presidente,NÃO ELEITO,1857
2014,2,PR,75175,Presidente,ELEITO,2940
2014,2,PR,75191,Presidente,NÃO ELEITO,1302
2014,2,PR,75191,Presidente,ELEITO,1014
2014,2,PR,75213,Presidente,NÃO ELEITO,5627
2014,2,PR,75213,Presidente,ELEITO,3703
2014,2,PR,75230,Presidente,NÃO ELEITO,7073
2014,2,PR,75230,Presidente,ELEITO,3874
2014,2,PR,75256,Presidente,NÃO ELEITO,18168
2014,2,PR,75256,Presidente,ELEITO,10106
2014,2,PR,75248,Presidente,NÃO ELEITO,1488
2014,2,PR,75248,Presidente,ELEITO,2168
2014,2,PR,75272,Presidente,NÃO ELEITO,7036
2014,2,PR,75272,Presidente,ELEITO,6729
2014,2,PR,75280,Presidente,NÃO ELEITO,1226
2014,2,PR,75280,Presidente,ELEITO,1302
2014,2,PR,75337,Presidente,NÃO ELEITO,6870
2014,2,PR,75337,Presidente,ELEITO,4175
2014,2,PR,74241,Presidente,NÃO ELEITO,968
2014,2,PR,74241,Presidente,ELEITO,1785
2014,2,PR,75299,Presidente,NÃO ELEITO,6458
2014,2,PR,75299,Presidente,ELEITO,5832
2014,2,PR,75310,Presidente,NÃO ELEITO,1277
2014,2,PR,75310,Presidente,ELEITO,2034
2014,2,PR,75264,Presidente,NÃO ELEITO,1201
2014,2,PR,75264,Presidente,ELEITO,922
2014,2,PR,75353,Presidente,NÃO ELEITO,72854
2014,2,PR,75353,Presidente,ELEITO,21801
2014,2,PR,75353,Presidente,NÃO ELEITO,79672
2014,2,PR,75353,Presidente,ELEITO,23775
2014,2,PR,75353,Presidente,NÃO ELEITO,95377
2014,2,PR,75353,Presidente,ELEITO,38026
2014,2,PR,75353,Presidente,NÃO ELEITO,74941
2014,2,PR,75353,Presidente,ELEITO,28131
2014,2,PR,75353,Presidente,NÃO ELEITO,88374
2014,2,PR,75353,Presidente,ELEITO,50900
2014,2,PR,75353,Presidente,NÃO ELEITO,67426
2014,2,PR,75353,Presidente,ELEITO,25382
2014,2,PR,75353,Presidente,NÃO ELEITO,67724
2014,2,PR,75353,Presidente,ELEITO,46016
2014,2,PR,75353,Presidente,NÃO ELEITO,53051
2014,2,PR,75353,Presidente,ELEITO,19890
2014,2,PR,75353,Presidente,NÃO ELEITO,85321
2014,2,PR,75353,Presidente,ELEITO,16604
2014,2,PR,75353,Presidente,NÃO ELEITO,49940
2014,2,PR,75353,Presidente,NÃO ELEITO,2574
2014,2,PR,75353,Presidente,ELEITO,13430
2014,2,PR,75353,Presidente,ELEITO,608
2014,2,PR,75370,Presidente,NÃO ELEITO,4541
2014,2,PR,75370,Presidente,ELEITO,3232
2014,2,PR,74853,Presidente,NÃO ELEITO,4833
2014,2,PR,74853,Presidente,ELEITO,3973
2014,2,PR,79570,Presidente,NÃO ELEITO,4524
2014,2,PR,79570,Presidente,ELEITO,2248
2014,2,PR,75400,Presidente,NÃO ELEITO,1235
2014,2,PR,75400,Presidente,ELEITO,1650
2014,2,PR,75396,Presidente,NÃO ELEITO,1714
2014,2,PR,75396,Presidente,ELEITO,1588
2014,2,PR,74268,Presidente,NÃO ELEITO,912
2014,2,PR,74268,Presidente,ELEITO,1276
2014,2,PR,75418,Presidente,NÃO ELEITO,10031
2014,2,PR,75418,Presidente,ELEITO,12917
2014,2,PR,84654,Presidente,NÃO ELEITO,2266
2014,2,PR,84654,Presidente,ELEITO,2519
2014,2,PR,75434,Presidente,NÃO ELEITO,2413
2014,2,PR,75434,Presidente,ELEITO,1624
2014,2,PR,74942,Presidente,NÃO ELEITO,1426
2014,2,PR,74942,Presidente,ELEITO,2146
2014,2,PR,75477,Presidente,NÃO ELEITO,4903
2014,2,PR,75477,Presidente,ELEITO,3620
2014,2,PR,74284,Presidente,NÃO ELEITO,1591
2014,2,PR,74284,Presidente,ELEITO,1226
2014,2,PR,75450,Presidente,NÃO ELEITO,1650
2014,2,PR,75450,Presidente,ELEITO,2654
2014,2,PR,75302,Presidente,NÃO ELEITO,746
2014,2,PR,75302,Presidente,ELEITO,737
2014,2,PR,75329,Presidente,NÃO ELEITO,1657
2014,2,PR,75329,Presidente,ELEITO,1497
2014,2,PR,74306,Presidente,NÃO ELEITO,1130
2014,2,PR,74306,Presidente,ELEITO,1091
2014,2,PR,75493,Presidente,NÃO ELEITO,6208
2014,2,PR,75493,Presidente,ELEITO,2959
2014,2,PR,74322,Presidente,NÃO ELEITO,24327
2014,2,PR,74322,Presidente,ELEITO,24321
2014,2,PR,75345,Presidente,NÃO ELEITO,2280
2014,2,PR,75345,Presidente,ELEITO,2024
2014,2,PR,84573,Presidente,NÃO ELEITO,2376
2014,2,PR,84573,Presidente,ELEITO,2431
2014,2,PR,74349,Presidente,NÃO ELEITO,1509
2014,2,PR,74349,Presidente,ELEITO,1894
2014,2,PR,75531,Presidente,NÃO ELEITO,1963
2014,2,PR,75531,Presidente,ELEITO,1745
2014,2,PR,75558,Presidente,NÃO ELEITO,2684
2014,2,PR,75558,Presidente,ELEITO,1616
2014,2,PR,75574,Presidente,NÃO ELEITO,2978
2014,2,PR,75574,Presidente,ELEITO,4500
2014,2,PR,75590,Presidente,NÃO ELEITO,800
2014,2,PR,75590,Presidente,ELEITO,1037
2014,2,PR,75612,Presidente,NÃO ELEITO,2832
2014,2,PR,75612,Presidente,ELEITO,2093
2014,2,PR,75639,Presidente,NÃO ELEITO,24636
2014,2,PR,75639,Presidente,ELEITO,14532
2014,2,PR,75639,Presidente,NÃO ELEITO,23764
2014,2,PR,75639,Presidente,ELEITO,16949
2014,2,PR,75639,Presidente,NÃO ELEITO,18875
2014,2,PR,75639,Presidente,ELEITO,13495
2014,2,PR,75639,Presidente,NÃO ELEITO,14629
2014,2,PR,75639,Presidente,ELEITO,13382
2014,2,PR,75361,Presidente,NÃO ELEITO,959
2014,2,PR,75361,Presidente,ELEITO,1944
2014,2,PR,79774,Presidente,NÃO ELEITO,2028
2014,2,PR,79774,Presidente,ELEITO,1996
2014,2,PR,75655,Presidente,NÃO ELEITO,22452
2014,2,PR,75655,Presidente,ELEITO,25501
2014,2,PR,75515,Presidente,NÃO ELEITO,1648
2014,2,PR,75515,Presidente,ELEITO,1346
2014,2,PR,75671,Presidente,NÃO ELEITO,2737
2014,2,PR,75671,Presidente,ELEITO,4433
2014,2,PR,74004,Presidente,NÃO ELEITO,921
2014,2,PR,74004,Presidente,ELEITO,1148
2014,2,PR,75698,Presidente,NÃO ELEITO,9182
2014,2,PR,75698,Presidente,ELEITO,7572
2014,2,PR,75388,Presidente,NÃO ELEITO,1447
2014,2,PR,75388,Presidente,ELEITO,2514
2014,2,PR,79596,Presidente,NÃO ELEITO,2238
2014,2,PR,79596,Presidente,ELEITO,1553
2014,2,PR,75736,Presidente,NÃO ELEITO,2608
2014,2,PR,75736,Presidente,ELEITO,1290
2014,2,PR,75426,Presidente,NÃO ELEITO,2948
2014,2,PR,75426,Presidente,ELEITO,2346
2014,2,PR,75752,Presidente,NÃO ELEITO,1489
2014,2,PR,75752,Presidente,ELEITO,1125
2014,2,PR,75779,Presidente,NÃO ELEITO,780
2014,2,PR,75779,Presidente,ELEITO,687
2014,2,PR,75795,Presidente,NÃO ELEITO,2072
2014,2,PR,75795,Presidente,ELEITO,1369
2014,2,PR,75817,Presidente,NÃO ELEITO,5521
2014,2,PR,75817,Presidente,ELEITO,3207
2014,2,PR,75833,Presidente,NÃO ELEITO,32423
2014,2,PR,75833,Presidente,ELEITO,28911
2014,2,PR,75833,Presidente,NÃO ELEITO,16303
2014,2,PR,75833,Presidente,ELEITO,16741
2014,2,PR,75850,Presidente,NÃO ELEITO,2084
2014,2,PR,75850,Presidente,ELEITO,2468
2014,2,PR,75876,Presidente,NÃO ELEITO,11510
2014,2,PR,75876,Presidente,ELEITO,6596
2014,2,PR,75710,Presidente,NÃO ELEITO,9829
2014,2,PR,75710,Presidente,ELEITO,7293
2014,2,PR,74365,Presidente,NÃO ELEITO,1321
2014,2,PR,74365,Presidente,ELEITO,2085
2014,2,PR,75892,Presidente,NÃO ELEITO,10464
2014,2,PR,75892,Presidente,ELEITO,5769
2014,2,PR,74020,Presidente,NÃO ELEITO,2012
2014,2,PR,74020,Presidente,ELEITO,1745
2014,2,PR,75914,Presidente,NÃO ELEITO,20811
2014,2,PR,75914,Presidente,ELEITO,8919
2014,2,PR,75930,Presidente,NÃO ELEITO,2842
2014,2,PR,75930,Presidente,ELEITO,2447
2014,2,PR,75957,Presidente,NÃO ELEITO,1532
2014,2,PR,75957,Presidente,ELEITO,1248
2014,2,PR,74381,Presidente,NÃO ELEITO,853
2014,2,PR,74381,Presidente,ELEITO,734
2014,2,PR,75442,Presidente,NÃO ELEITO,3113
2014,2,PR,75442,Presidente,ELEITO,2905
2014,2,PR,75973,Presidente,NÃO ELEITO,12711
2014,2,PR,75973,Presidente,ELEITO,4854
2014,2,PR,76015,Presidente,NÃO ELEITO,828
2014,2,PR,76015,Presidente,ELEITO,1110
2014,2,PR,79618,Presidente,NÃO ELEITO,1775
2014,2,PR,79618,Presidente,ELEITO,1046
2014,2,PR,75990,Presidente,NÃO ELEITO,2502
2014,2,PR,75990,Presidente,ELEITO,3780
2014,2,PR,76031,Presidente,NÃO ELEITO,5707
2014,2,PR,76031,Presidente,ELEITO,2979
2014,2,PR,76058,Presidente,NÃO ELEITO,5218
2014,2,PR,76058,Presidente,ELEITO,3796
2014,2,PR,74403,Presidente,NÃO ELEITO,858
2014,2,PR,74403,Presidente,ELEITO,1005
2014,2,PR,76074,Presidente,NÃO ELEITO,22637
2014,2,PR,76074,Presidente,ELEITO,12138
2014,2,PR,76090,Presidente,NÃO ELEITO,2813
2014,2,PR,76090,Presidente,ELEITO,3219
2014,2,PR,76112,Presidente,NÃO ELEITO,1298
2014,2,PR,76112,Presidente,ELEITO,1440
2014,2,PR,75000,Presidente,NÃO ELEITO,3222
2014,2,PR,75000,Presidente,ELEITO,3249
2014,2,PR,76139,Presidente,NÃO ELEITO,2245
2014,2,PR,76139,Presidente,ELEITO,1652
2014,2,PR,76155,Presidente,NÃO ELEITO,2318
2014,2,PR,76155,Presidente,ELEITO,1648
2014,2,PR,76171,Presidente,NÃO ELEITO,2912
2014,2,PR,76171,Presidente,ELEITO,4107
2014,2,PR,74446,Presidente,NÃO ELEITO,5167
2014,2,PR,74446,Presidente,ELEITO,9546
2014,2,PR,76198,Presidente,NÃO ELEITO,900
2014,2,PR,76198,Presidente,ELEITO,1311
2014,2,PR,76236,Presidente,NÃO ELEITO,10276
2014,2,PR,76236,Presidente,ELEITO,8070
2014,2,PR,76252,Presidente,NÃO ELEITO,904
2014,2,PR,76252,Presidente,ELEITO,863
2014,2,PR,74462,Presidente,NÃO ELEITO,1858
2014,2,PR,74462,Presidente,ELEITO,2693
2014,2,PR,76210,Presidente,NÃO ELEITO,5462
2014,2,PR,76210,Presidente,ELEITO,2759
2014,2,PR,76279,Presidente,NÃO ELEITO,1858
2014,2,PR,76279,Presidente,ELEITO,1127
2014,2,PR,76295,Presidente,NÃO ELEITO,10896
2014,2,PR,76295,Presidente,ELEITO,12185
2014,2,PR,76317,Presidente,NÃO ELEITO,4850
2014,2,PR,76317,Presidente,ELEITO,2607
2014,2,PR,76333,Presidente,NÃO ELEITO,12149
2014,2,PR,76333,Presidente,ELEITO,7279
2014,2,PR,76350,Presidente,NÃO ELEITO,8889
2014,2,PR,76350,Presidente,ELEITO,4250
2014,2,PR,76376,Presidente,NÃO ELEITO,1787
2014,2,PR,76376,Presidente,ELEITO,2333
2014,2,PR,76392,Presidente,NÃO ELEITO,1451
2014,2,PR,76392,Presidente,ELEITO,1548
2014,2,PR,76414,Presidente,NÃO ELEITO,3804
2014,2,PR,76414,Presidente,ELEITO,1903
2014,2,PR,76430,Presidente,NÃO ELEITO,4057
2014,2,PR,76430,Presidente,ELEITO,2905
2014,2,PR,76457,Presidente,NÃO ELEITO,372
2014,2,PR,76457,Presidente,ELEITO,653
2014,2,PR,76473,Presidente,NÃO ELEITO,4781
2014,2,PR,76473,Presidente,ELEITO,2641
2014,2,PR,79979,Presidente,NÃO ELEITO,3225
2014,2,PR,79979,Presidente,ELEITO,2542
2014,2,PR,76490,Presidente,NÃO ELEITO,3578
2014,2,PR,76490,Presidente,ELEITO,2923
2014,2,PR,76511,Presidente,NÃO ELEITO,764
2014,2,PR,76511,Presidente,ELEITO,1170
2014,2,PR,84638,Presidente,NÃO ELEITO,3167
2014,2,PR,84638,Presidente,ELEITO,1654
2014,2,PR,76538,Presidente,NÃO ELEITO,2378
2014,2,PR,76538,Presidente,ELEITO,1926
2014,2,PR,76554,Presidente,NÃO ELEITO,1792
2014,2,PR,76554,Presidente,ELEITO,1214
2014,2,PR,76570,Presidente,NÃO ELEITO,18902
2014,2,PR,76570,Presidente,ELEITO,9698
2014,2,PR,74985,Presidente,NÃO ELEITO,1174
2014,2,PR,74985,Presidente,ELEITO,2229
2014,2,PR,76597,Presidente,NÃO ELEITO,8676
2014,2,PR,76597,Presidente,ELEITO,8897
2014,2,PR,76619,Presidente,NÃO ELEITO,1201
2014,2,PR,76619,Presidente,ELEITO,1462
2014,2,PR,74489,Presidente,NÃO ELEITO,1450
2014,2,PR,74489,Presidente,ELEITO,1104
2014,2,PR,74047,Presidente,NÃO ELEITO,1487
2014,2,PR,74047,Presidente,ELEITO,2290
2014,2,PR,76635,Presidente,NÃO ELEITO,6901
2014,2,PR,76635,Presidente,ELEITO,4971
2014,2,PR,76651,Presidente,NÃO ELEITO,1361
2014,2,PR,76651,Presidente,ELEITO,1613
2014,2,PR,76678,Presidente,NÃO ELEITO,22871
2014,2,PR,76678,Presidente,ELEITO,5965
2014,2,PR,76678,Presidente,NÃO ELEITO,370
2014,2,PR,76678,Presidente,NÃO ELEITO,28419
2014,2,PR,76678,Presidente,ELEITO,76
2014,2,PR,76678,Presidente,ELEITO,3985
2014,2,PR,76678,Presidente,NÃO ELEITO,20512
2014,2,PR,76678,Presidente,ELEITO,5037
2014,2,PR,76678,Presidente,NÃO ELEITO,40012
2014,2,PR,76678,Presidente,ELEITO,15967
2014,2,PR,76678,Presidente,NÃO ELEITO,33358
2014,2,PR,76678,Presidente,ELEITO,10023
2014,2,PR,76678,Presidente,NÃO ELEITO,41413
2014,2,PR,76678,Presidente,ELEITO,13070
2014,2,PR,76678,Presidente,NÃO ELEITO,32884
2014,2,PR,76678,Presidente,ELEITO,9188
2014,2,PR,75809,Presidente,NÃO ELEITO,2320
2014,2,PR,75809,Presidente,ELEITO,2288
2014,2,PR,84590,Presidente,NÃO ELEITO,1868
2014,2,PR,84590,Presidente,ELEITO,1371
2014,2,PR,76694,Presidente,NÃO ELEITO,1358
2014,2,PR,76694,Presidente,ELEITO,1687
2014,2,PR,76716,Presidente,NÃO ELEITO,4378
2014,2,PR,76716,Presidente,ELEITO,3837
2014,2,PR,76732,Presidente,NÃO ELEITO,5449
2014,2,PR,76732,Presidente,ELEITO,3142
2014,2,PR,76775,Presidente,NÃO ELEITO,12645
2014,2,PR,76775,Presidente,ELEITO,8035
2014,2,PR,76759,Presidente,NÃO ELEITO,6442
2014,2,PR,76759,Presidente,ELEITO,6221
2014,2,PR,76791,Presidente,NÃO ELEITO,7117
2014,2,PR,76791,Presidente,ELEITO,6639
2014,2,PR,75469,Presidente,NÃO ELEITO,733
2014,2,PR,75469,Presidente,ELEITO,1480
2014,2,PR,75116,Presidente,NÃO ELEITO,4081
2014,2,PR,75116,Presidente,ELEITO,6052
2014,2,PR,76813,Presidente,NÃO ELEITO,5309
2014,2,PR,76813,Presidente,ELEITO,2516
2014,2,PR,76830,Presidente,NÃO ELEITO,18543
2014,2,PR,76830,Presidente,ELEITO,11207
2014,2,PR,76856,Presidente,NÃO ELEITO,1716
2014,2,PR,76856,Presidente,ELEITO,1986
2014,2,PR,76872,Presidente,NÃO ELEITO,13338
2014,2,PR,76872,Presidente,ELEITO,7886
2014,2,PR,79758,Presidente,NÃO ELEITO,1664
2014,2,PR,79758,Presidente,ELEITO,2748
2014,2,PR,76899,Presidente,NÃO ELEITO,2834
2014,2,PR,76899,Presidente,ELEITO,3358
2014,2,PR,74330,Presidente,NÃO ELEITO,3635
2014,2,PR,74330,Presidente,ELEITO,1924
2014,2,PR,76910,Presidente,NÃO ELEITO,21580
2014,2,PR,76910,Presidente,ELEITO,4278
2014,2,PR,76910,Presidente,NÃO ELEITO,33344
2014,2,PR,76910,Presidente,ELEITO,21663
2014,2,PR,76910,Presidente,NÃO ELEITO,22095
2014,2,PR,76910,Presidente,ELEITO,12321
2014,2,PR,76910,Presidente,NÃO ELEITO,32996
2014,2,PR,76910,Presidente,NÃO ELEITO,420
2014,2,PR,76910,Presidente,ELEITO,87
2014,2,PR,76910,Presidente,ELEITO,18312
2014,2,PR,76910,Presidente,NÃO ELEITO,27045
2014,2,PR,76910,Presidente,ELEITO,14214
2014,2,PR,74500,Presidente,NÃO ELEITO,2713
2014,2,PR,74500,Presidente,ELEITO,1335
2014,2,PR,76937,Presidente,NÃO ELEITO,2072
2014,2,PR,76937,Presidente,ELEITO,2119
2014,2,PR,76953,Presidente,NÃO ELEITO,3535
2014,2,PR,76953,Presidente,ELEITO,5086
2014,2,PR,75485,Presidente,NÃO ELEITO,1343
2014,2,PR,75485,Presidente,ELEITO,1527
2014,2,PR,76970,Presidente,NÃO ELEITO,1697
2014,2,PR,76970,Presidente,ELEITO,1442
2014,2,PR,76996,Presidente,NÃO ELEITO,7370
2014,2,PR,76996,Presidente,ELEITO,2369
2014,2,PR,79634,Presidente,NÃO ELEITO,11277
2014,2,PR,79634,Presidente,ELEITO,7443
2014,2,PR,74527,Presidente,NÃO ELEITO,927
2014,2,PR,74527,Presidente,ELEITO,1420
2014,2,PR,74543,Presidente,NÃO ELEITO,3362
2014,2,PR,74543,Presidente,ELEITO,1680
2014,2,PR,77011,Presidente,NÃO ELEITO,14802
2014,2,PR,77011,Presidente,ELEITO,10842
2014,2,PR,74560,Presidente,NÃO ELEITO,2465
2014,2,PR,74560,Presidente,ELEITO,1167
2014,2,PR,77038,Presidente,NÃO ELEITO,633
2014,2,PR,77038,Presidente,ELEITO,916
2014,2,PR,77054,Presidente,NÃO ELEITO,776
2014,2,PR,77054,Presidente,ELEITO,758
2014,2,PR,84697,Presidente,NÃO ELEITO,3298
2014,2,PR,84697,Presidente,ELEITO,3716
2014,2,PR,77070,Presidente,NÃO ELEITO,4324
2014,2,PR,77070,Presidente,ELEITO,3156
2014,2,PR,77097,Presidente,NÃO ELEITO,6203
2014,2,PR,77097,Presidente,ELEITO,4377
2014,2,PR,77119,Presidente,NÃO ELEITO,1409
2014,2,PR,77119,Presidente,ELEITO,1187
2014,2,PR,77135,Presidente,NÃO ELEITO,1042
2014,2,PR,77135,Presidente,ELEITO,1465
2014,2,PR,77151,Presidente,NÃO ELEITO,542
2014,2,PR,77151,Presidente,ELEITO,599
2014,2,PR,77178,Presidente,NÃO ELEITO,1122
2014,2,PR,77178,Presidente,ELEITO,1235
2014,2,PR,79650,Presidente,NÃO ELEITO,4247
2014,2,PR,79650,Presidente,ELEITO,3431
2014,2,PR,77194,Presidente,NÃO ELEITO,2022
2014,2,PR,77194,Presidente,ELEITO,2403
2014,2,PR,77216,Presidente,NÃO ELEITO,9209
2014,2,PR,77216,Presidente,ELEITO,6797
2014,2,PR,75027,Presidente,NÃO ELEITO,1203
2014,2,PR,75027,Presidente,ELEITO,2384
2014,2,PR,77232,Presidente,NÃO ELEITO,2463
2014,2,PR,77232,Presidente,ELEITO,2084
2014,2,PR,74586,Presidente,NÃO ELEITO,2513
2014,2,PR,74586,Presidente,ELEITO,3240
2014,2,PR,77259,Presidente,NÃO ELEITO,3612
2014,2,PR,77259,Presidente,ELEITO,3555
2014,2,PR,79677,Presidente,NÃO ELEITO,1907
2014,2,PR,79677,Presidente,ELEITO,1799
2014,2,PR,79952,Presidente,NÃO ELEITO,2340
2014,2,PR,79952,Presidente,ELEITO,4217
2014,2,PR,74608,Presidente,NÃO ELEITO,1223
2014,2,PR,74608,Presidente,ELEITO,1243
2014,2,PR,79790,Presidente,NÃO ELEITO,3861
2014,2,PR,79790,Presidente,ELEITO,1539
2014,2,PR,75760,Presidente,NÃO ELEITO,1860
2014,2,PR,75760,Presidente,ELEITO,2286
2014,2,PR,74420,Presidente,NÃO ELEITO,1212
2014,2,PR,74420,Presidente,ELEITO,879
2014,2,PR,77275,Presidente,NÃO ELEITO,4672
2014,2,PR,77275,Presidente,ELEITO,7430
2014,2,PR,77291,Presidente,NÃO ELEITO,1006
2014,2,PR,77291,Presidente,ELEITO,1414
2014,2,PR,74063,Presidente,NÃO ELEITO,2057
2014,2,PR,74063,Presidente,ELEITO,1660
2014,2,PR,77313,Presidente,NÃO ELEITO,9271
2014,2,PR,77313,Presidente,ELEITO,12143
2014,2,PR,77330,Presidente,NÃO ELEITO,10241
2014,2,PR,77330,Presidente,ELEITO,10523
2014,2,PR,77356,Presidente,NÃO ELEITO,14228
2014,2,PR,77356,Presidente,ELEITO,6390
2014,2,PR,77372,Presidente,NÃO ELEITO,3226
2014,2,PR,77372,Presidente,ELEITO,5001
2014,2,PR,77399,Presidente,NÃO ELEITO,11040
2014,2,PR,77399,Presidente,ELEITO,6608
2014,2,PR,77437,Presidente,NÃO ELEITO,2845
2014,2,PR,77437,Presidente,ELEITO,2981
2014,2,PR,77453,Presidente,NÃO ELEITO,26560
2014,2,PR,77453,Presidente,ELEITO,11767
2014,2,PR,77453,Presidente,NÃO ELEITO,27579
2014,2,PR,77453,Presidente,ELEITO,14215
2014,2,PR,77470,Presidente,NÃO ELEITO,671
2014,2,PR,77470,Presidente,ELEITO,1002
2014,2,PR,77496,Presidente,NÃO ELEITO,20475
2014,2,PR,77496,Presidente,ELEITO,12146
2014,2,PR,77496,Presidente,NÃO ELEITO,9336
2014,2,PR,77496,Presidente,ELEITO,5236
2014,2,PR,77410,Presidente,NÃO ELEITO,3208
2014,2,PR,77410,Presidente,ELEITO,4143
2014,2,PR,74624,Presidente,NÃO ELEITO,2379
2014,2,PR,74624,Presidente,ELEITO,1111
2014,2,PR,77518,Presidente,NÃO ELEITO,24391
2014,2,PR,77518,Presidente,ELEITO,19180
2014,2,PR,77534,Presidente,NÃO ELEITO,2082
2014,2,PR,77534,Presidente,ELEITO,1457
2014,2,PR,77550,Presidente,NÃO ELEITO,2606
2014,2,PR,77550,Presidente,ELEITO,1893
2014,2,PR,77577,Presidente,NÃO ELEITO,4449
2014,2,PR,77577,Presidente,ELEITO,3461
2014,2,PR,75507,Presidente,NÃO ELEITO,2155
2014,2,PR,75507,Presidente,ELEITO,1938
2014,2,PR,75043,Presidente,NÃO ELEITO,22868
2014,2,PR,75043,Presidente,ELEITO,15788
2014,2,PR,75043,Presidente,NÃO ELEITO,19584
2014,2,PR,75043,Presidente,ELEITO,12763
2014,2,PR,74640,Presidente,NÃO ELEITO,431
2014,2,PR,74640,Presidente,ELEITO,1348
2014,2,PR,77631,Presidente,NÃO ELEITO,2631
2014,2,PR,77631,Presidente,ELEITO,1552
2014,2,PR,77658,Presidente,NÃO ELEITO,6582
2014,2,PR,77658,Presidente,ELEITO,10420
2014,2,PR,77690,Presidente,NÃO ELEITO,23997
2014,2,PR,77690,Presidente,ELEITO,21908
2014,2,PR,77674,Presidente,NÃO ELEITO,9488
2014,2,PR,77674,Presidente,ELEITO,4970
2014,2,PR,77712,Presidente,NÃO ELEITO,9213
2014,2,PR,77712,Presidente,ELEITO,9954
2014,2,PR,74667,Presidente,NÃO ELEITO,1358
2014,2,PR,74667,Presidente,ELEITO,767
2014,2,PR,77615,Presidente,NÃO ELEITO,4891
2014,2,PR,77615,Presidente,ELEITO,2605
2014,2,PR,77739,Presidente,NÃO ELEITO,1087
2014,2,PR,77739,Presidente,ELEITO,1491
2014,2,PR,77755,Presidente,NÃO ELEITO,3308
2014,2,PR,77755,Presidente,ELEITO,5019
2014,2,PR,77771,Presidente,NÃO ELEITO,21150
2014,2,PR,77771,Presidente,ELEITO,10557
2014,2,PR,77771,Presidente,NÃO ELEITO,263
2014,2,PR,77771,Presidente,NÃO ELEITO,26186
2014,2,PR,77771,Presidente,ELEITO,11047
2014,2,PR,77771,Presidente,ELEITO,70
2014,2,PR,77771,Presidente,NÃO ELEITO,31786
2014,2,PR,77771,Presidente,ELEITO,19157
2014,2,PR,77771,Presidente,NÃO ELEITO,19996
2014,2,PR,77771,Presidente,ELEITO,9276
2014,2,PR,77771,Presidente,NÃO ELEITO,20553
2014,2,PR,77771,Presidente,ELEITO,14446
2014,2,PR,75523,Presidente,NÃO ELEITO,7225
2014,2,PR,75523,Presidente,ELEITO,4700
2014,2,PR,77798,Presidente,NÃO ELEITO,3595
2014,2,PR,77798,Presidente,ELEITO,4556
2014,2,PR,77810,Presidente,NÃO ELEITO,2077
2014,2,PR,77810,Presidente,ELEITO,712
2014,2,PR,75540,Presidente,NÃO ELEITO,1053
2014,2,PR,75540,Presidente,ELEITO,1362
