ANO_ELEICAO,NR_TURNO,CD_MUNICIPIO,SG_UF,DS_CARGO,DS_SIT_TOT_TURNO,QT_VOTOS_NOMINAIS
2022,2,58181,RJ,Presidente,ELEITO,3162
2022,2,58181,RJ,Presidente,NÃO ELEITO,4567
2022,2,58190,RJ,Presidente,ELEITO,100427
2022,2,58190,RJ,Presidente,NÃO ELEITO,171999
2022,2,58203,RJ,Presidente,ELEITO,25467
2022,2,58203,RJ,Presidente,NÃO ELEITO,45528
2022,2,58211,RJ,Presidente,ELEITO,5613
2022,2,58211,RJ,Presidente,NÃO ELEITO,6430
2022,2,58220,RJ,Presidente,ELEITO,3107
2022,2,58220,RJ,Presidente,NÃO ELEITO,4454
2022,2,58238,RJ,Presidente,ELEITO,6208
2022,2,58238,RJ,Presidente,NÃO ELEITO,5156
2022,2,58246,RJ,Presidente,ELEITO,7542
2022,2,58246,RJ,Presidente,NÃO ELEITO,6402
2022,2,58254,RJ,Presidente,ELEITO,8213
2022,2,58254,RJ,Presidente,NÃO ELEITO,16803
2022,2,58262,RJ,Presidente,ELEITO,6453
2022,2,58262,RJ,Presidente,NÃO ELEITO,13766
2022,2,58270,RJ,Presidente,ELEITO,6876
2022,2,58270,RJ,Presidente,NÃO ELEITO,6336
2022,2,58289,RJ,Presidente,ELEITO,8976
2022,2,58289,RJ,Presidente,NÃO ELEITO,18184
2022,2,58297,RJ,Presidente,ELEITO,5982
2022,2,58297,RJ,Presidente,NÃO ELEITO,7124
2022,2,58300,RJ,Presidente,ELEITO,4225
2022,2,58300,RJ,Presidente,NÃO ELEITO,5433
2022,2,58319,RJ,Presidente,ELEITO,3925
2022,2,58319,RJ,Presidente,NÃO ELEITO,3780
2022,2,58327,RJ,Presidente,ELEITO,5970
2022,2,58327,RJ,Presidente,NÃO ELEITO,7838
2022,2,58335,RJ,Presidente,ELEITO,213922
2022,2,58335,RJ,Presidente,NÃO ELEITO,299197
2022,2,58343,RJ,Presidente,ELEITO,2277
2022,2,58343,RJ,Presidente,NÃO ELEITO,3523
2022,2,58351,RJ,Presidente,ELEITO,4268
2022,2,58351,RJ,Presidente,NÃO ELEITO,4344
2022,2,58360,RJ,Presidente,ELEITO,8310
2022,2,58360,RJ,Presidente,NÃO ELEITO,11461
2022,2,58378,RJ,Presidente,ELEITO,55866
2022,2,58378,RJ,Presidente,NÃO ELEITO,76938
2022,2,58386,RJ,Presidente,ELEITO,2848
2022,2,58386,RJ,Presidente,NÃO ELEITO,2722
2022,2,58394,RJ,Presidente,ELEITO,25434
2022,2,58394,RJ,Presidente,NÃO ELEITO,45882
2022,2,58408,RJ,Presidente,ELEITO,8320
2022,2,58408,RJ,Presidente,NÃO ELEITO,16125
2022,2,58416,RJ,Presidente,ELEITO,5337
2022,2,58416,RJ,Presidente,NÃO ELEITO,10047
2022,2,58424,RJ,Presidente,ELEITO,16840
2022,2,58424,RJ,Presidente,NÃO ELEITO,27546
2022,2,58432,RJ,Presidente,ELEITO,19567
2022,2,58432,RJ,Presidente,NÃO ELEITO,36755
2022,2,58440,RJ,Presidente,ELEITO,8278
2022,2,58440,RJ,Presidente,NÃO ELEITO,11288
2022,2,58459,RJ,Presidente,ELEITO,3269
2022,2,58459,RJ,Presidente,NÃO ELEITO,2225
2022,2,58467,RJ,Presidente,ELEITO,39663
2022,2,58467,RJ,Presidente,NÃO ELEITO,63809
2022,2,58475,RJ,Presidente,ELEITO,58014
2022,2,58475,RJ,Presidente,NÃO ELEITO,69114
2022,2,58491,RJ,Presidente,ELEITO,59832
2022,2,58491,RJ,Presidente,NÃO ELEITO,89784
2022,2,58513,RJ,Presidente,ELEITO,10142
2022,2,58513,RJ,Presidente,NÃO ELEITO,17984
2022,2,58530,RJ,Presidente,ELEITO,54061
2022,2,58530,RJ,Presidente,NÃO ELEITO,57955
2022,2,58556,RJ,Presidente,ELEITO,5723
2022,2,58556,RJ,Presidente,NÃO ELEITO,5969
2022,2,58572,RJ,Presidente,ELEITO,7537
2022,2,58572,RJ,Presidente,NÃO ELEITO,10451
2022,2,58599,RJ,Presidente,ELEITO,8938
2022,2,58599,RJ,Presidente,NÃO ELEITO,7734
2022,2,58610,RJ,Presidente,ELEITO,4609
2022,2,58610,RJ,Presidente,NÃO ELEITO,4912
2022,2,58637,RJ,Presidente,ELEITO,39207
2022,2,58637,RJ,Presidente,NÃO ELEITO,60276
2022,2,58653,RJ,Presidente,ELEITO,162882
2022,2,58653,RJ,Presidente,NÃO ELEITO,155186
2022,2,58670,RJ,Presidente,ELEITO,46661
2022,2,58670,RJ,Presidente,NÃO ELEITO,68371
2022,2,58696,RJ,Presidente,ELEITO,171677
2022,2,58696,RJ,Presidente,NÃO ELEITO,291907
2022,2,58718,RJ,Presidente,ELEITO,10260
2022,2,58718,RJ,Presidente,NÃO ELEITO,15528
2022,2,58734,RJ,Presidente,ELEITO,11138
2022,2,58734,RJ,Presidente,NÃO ELEITO,14086
2022,2,58750,RJ,Presidente,ELEITO,9086
2022,2,58750,RJ,Presidente,NÃO ELEITO,15329
2022,2,58777,RJ,Presidente,ELEITO,67181
2022,2,58777,RJ,Presidente,NÃO ELEITO,110803
2022,2,58793,RJ,Presidente,ELEITO,8385
2022,2,58793,RJ,Presidente,NÃO ELEITO,8935
2022,2,58815,RJ,Presidente,ELEITO,5510
2022,2,58815,RJ,Presidente,NÃO ELEITO,4711
2022,2,58831,RJ,Presidente,ELEITO,27584
2022,2,58831,RJ,Presidente,NÃO ELEITO,44732
2022,2,58858,RJ,Presidente,ELEITO,12124
2022,2,58858,RJ,Presidente,NÃO ELEITO,22691
2022,2,58874,RJ,Presidente,ELEITO,5989
2022,2,58874,RJ,Presidente,NÃO ELEITO,5673
2022,2,58890,RJ,Presidente,ELEITO,4231
2022,2,58890,RJ,Presidente,NÃO ELEITO,2309
2022,2,58912,RJ,Presidente,ELEITO,3424
2022,2,58912,RJ,Presidente,NÃO ELEITO,3226
2022,2,58939,RJ,Presidente,ELEITO,9690
2022,2,58939,RJ,Presidente,NÃO ELEITO,14919
2022,2,58955,RJ,Presidente,ELEITO,8523
2022,2,58955,RJ,Presidente,NÃO ELEITO,14649
2022,2,58971,RJ,Presidente,ELEITO,222694
2022,2,58971,RJ,Presidente,NÃO ELEITO,276870
2022,2,58998,RJ,Presidente,ELEITO,11393
2022,2,58998,RJ,Presidente,NÃO ELEITO,17577
2022,2,59013,RJ,Presidente,ELEITO,112389
2022,2,59013,RJ,Presidente,NÃO ELEITO,168876
2022,2,59030,RJ,Presidente,ELEITO,14548
2022,2,59030,RJ,Presidente,NÃO ELEITO,37646
2022,2,59056,RJ,Presidente,ELEITO,2677
2022,2,59056,RJ,Presidente,NÃO ELEITO,3251
2022,2,59072,RJ,Presidente,ELEITO,5432
2022,2,59072,RJ,Presidente,NÃO ELEITO,7144
2022,2,59099,RJ,Presidente,ELEITO,19094
2022,2,59099,RJ,Presidente,NÃO ELEITO,35630
2022,2,59110,RJ,Presidente,ELEITO,5452
2022,2,59110,RJ,Presidente,NÃO ELEITO,8843
2022,2,59137,RJ,Presidente,ELEITO,4079
2022,2,59137,RJ,Presidente,NÃO ELEITO,7347
2022,2,59153,RJ,Presidente,ELEITO,31265
2022,2,59153,RJ,Presidente,NÃO ELEITO,66230
2022,2,59170,RJ,Presidente,ELEITO,3671
2022,2,59170,RJ,Presidente,NÃO ELEITO,3184
2022,2,59196,RJ,Presidente,ELEITO,25440
2022,2,59196,RJ,Presidente,NÃO ELEITO,22574
2022,2,59218,RJ,Presidente,ELEITO,23661
2022,2,59218,RJ,Presidente,NÃO ELEITO,17591
2022,2,59234,RJ,Presidente,ELEITO,10953
2022,2,59234,RJ,Presidente,NÃO ELEITO,11398
2022,2,59250,RJ,Presidente,ELEITO,81419
2022,2,59250,RJ,Presidente,NÃO ELEITO,91375
2022,2,59277,RJ,Presidente,ELEITO,8428
2022,2,59277,RJ,Presidente,NÃO ELEITO,15062
2022,2,59293,RJ,Presidente,ELEITO,3073
2022,2,59293,RJ,Presidente,NÃO ELEITO,5676
2022,2,59315,RJ,Presidente,ELEITO,6589
2022,2,59315,RJ,Presidente,NÃO ELEITO,11062
2022,2,59331,RJ,Presidente,ELEITO,2830
2022,2,59331,RJ,Presidente,NÃO ELEITO,10120
2022,2,60011,RJ,Presidente,ELEITO,1734159
2022,2,60011,RJ,Presidente,NÃO ELEITO,1929209
2022,2,61000,SP,Presidente,ELEITO,3017
2022,2,61000,SP,Presidente,NÃO ELEITO,1709
2022,2,61018,SP,Presidente,ELEITO,5122
2022,2,61018,SP,Presidente,NÃO ELEITO,14937
2022,2,61026,SP,Presidente,ELEITO,701
2022,2,61026,SP,Presidente,NÃO ELEITO,977
2022,2,61034,SP,Presidente,ELEITO,1113
2022,2,61034,SP,Presidente,NÃO ELEITO,2005
2022,2,61042,SP,Presidente,ELEITO,3523
2022,2,61042,SP,Presidente,NÃO ELEITO,5515
2022,2,61050,SP,Presidente,ELEITO,6904
2022,2,61050,SP,Presidente,NÃO ELEITO,10429
2022,2,61069,SP,Presidente,ELEITO,1367
2022,2,61069,SP,Presidente,NÃO ELEITO,1308
2022,2,61077,SP,Presidente,ELEITO,1750
2022,2,61077,SP,Presidente,NÃO ELEITO,2902
2022,2,61085,SP,Presidente,ELEITO,1596
2022,2,61085,SP,Presidente,NÃO ELEITO,1379
2022,2,61093,SP,Presidente,ELEITO,3142
2022,2,61093,SP,Presidente,NÃO ELEITO,7991
2022,2,61107,SP,Presidente,ELEITO,2342
2022,2,61107,SP,Presidente,NÃO ELEITO,1989
2022,2,61115,SP,Presidente,ELEITO,961
2022,2,61115,SP,Presidente,NÃO ELEITO,2024
2022,2,61123,SP,Presidente,ELEITO,590
2022,2,61123,SP,Presidente,NÃO ELEITO,642
2022,2,61131,SP,Presidente,ELEITO,7299
2022,2,61131,SP,Presidente,NÃO ELEITO,14648
2022,2,61140,SP,Presidente,ELEITO,1198
2022,2,61140,SP,Presidente,NÃO ELEITO,1344
2022,2,61158,SP,Presidente,ELEITO,1190
2022,2,61158,SP,Presidente,NÃO ELEITO,1914
2022,2,61166,SP,Presidente,ELEITO,5512
2022,2,61166,SP,Presidente,NÃO ELEITO,4526
2022,2,61174,SP,Presidente,ELEITO,1037
2022,2,61174,SP,Presidente,NÃO ELEITO,1327
2022,2,61182,SP,Presidente,ELEITO,761
2022,2,61182,SP,Presidente,NÃO ELEITO,1090
2022,2,61190,SP,Presidente,ELEITO,4397
2022,2,61190,SP,Presidente,NÃO ELEITO,5136
2022,2,61204,SP,Presidente,ELEITO,6442
2022,2,61204,SP,Presidente,NÃO ELEITO,8205
2022,2,61212,SP,Presidente,ELEITO,898
2022,2,61212,SP,Presidente,NÃO ELEITO,1874
2022,2,61220,SP,Presidente,ELEITO,5127
2022,2,61220,SP,Presidente,NÃO ELEITO,5756
2022,2,61239,SP,Presidente,ELEITO,984
2022,2,61239,SP,Presidente,NÃO ELEITO,1872
2022,2,61247,SP,Presidente,ELEITO,719
2022,2,61247,SP,Presidente,NÃO ELEITO,1427
2022,2,61255,SP,Presidente,ELEITO,5724
2022,2,61255,SP,Presidente,NÃO ELEITO,8665
2022,2,61263,SP,Presidente,ELEITO,5353
2022,2,61263,SP,Presidente,NÃO ELEITO,7198
2022,2,61271,SP,Presidente,ELEITO,1017
2022,2,61271,SP,Presidente,NÃO ELEITO,1094
2022,2,61280,SP,Presidente,ELEITO,15004
2022,2,61280,SP,Presidente,NÃO ELEITO,19594
2022,2,61298,SP,Presidente,ELEITO,957
2022,2,61298,SP,Presidente,NÃO ELEITO,1074
2022,2,61301,SP,Presidente,ELEITO,1184
2022,2,61301,SP,Presidente,NÃO ELEITO,986
2022,2,61310,SP,Presidente,ELEITO,45165
2022,2,61310,SP,Presidente,NÃO ELEITO,92771
2022,2,61328,SP,Presidente,ELEITO,2261
2022,2,61328,SP,Presidente,NÃO ELEITO,3292
2022,2,61336,SP,Presidente,ELEITO,11678
2022,2,61336,SP,Presidente,NÃO ELEITO,9600
2022,2,61344,SP,Presidente,ELEITO,1387
2022,2,61344,SP,Presidente,NÃO ELEITO,1578
2022,2,61352,SP,Presidente,ELEITO,1411
2022,2,61352,SP,Presidente,NÃO ELEITO,2481
2022,2,61360,SP,Presidente,ELEITO,1738
2022,2,61360,SP,Presidente,NÃO ELEITO,1727
2022,2,61379,SP,Presidente,ELEITO,13354
2022,2,61379,SP,Presidente,NÃO ELEITO,28122
2022,2,61387,SP,Presidente,ELEITO,1043
2022,2,61387,SP,Presidente,NÃO ELEITO,1109
2022,2,61395,SP,Presidente,ELEITO,992
2022,2,61395,SP,Presidente,NÃO ELEITO,1984
2022,2,61409,SP,Presidente,ELEITO,1080
2022,2,61409,SP,Presidente,NÃO ELEITO,1709
2022,2,61417,SP,Presidente,ELEITO,12281
2022,2,61417,SP,Presidente,NÃO ELEITO,21248
2022,2,61425,SP,Presidente,ELEITO,702
2022,2,61425,SP,Presidente,NÃO ELEITO,747
2022,2,61433,SP,Presidente,ELEITO,5799
2022,2,61433,SP,Presidente,NÃO ELEITO,7310
2022,2,61441,SP,Presidente,ELEITO,1048
2022,2,61441,SP,Presidente,NÃO ELEITO,4530
2022,2,61450,SP,Presidente,ELEITO,1498
2022,2,61450,SP,Presidente,NÃO ELEITO,2315
2022,2,61468,SP,Presidente,ELEITO,1553
2022,2,61468,SP,Presidente,NÃO ELEITO,1864
2022,2,61476,SP,Presidente,ELEITO,1051
2022,2,61476,SP,Presidente,NÃO ELEITO,1547
2022,2,61484,SP,Presidente,ELEITO,5493
2022,2,61484,SP,Presidente,NÃO ELEITO,10938
2022,2,61492,SP,Presidente,ELEITO,8119
2022,2,61492,SP,Presidente,NÃO ELEITO,13761
2022,2,61506,SP,Presidente,ELEITO,1460
2022,2,61506,SP,Presidente,NÃO ELEITO,2212
2022,2,61514,SP,Presidente,ELEITO,1409
2022,2,61514,SP,Presidente,NÃO ELEITO,1544
2022,2,61522,SP,Presidente,ELEITO,615
2022,2,61522,SP,Presidente,NÃO ELEITO,858
2022,2,61530,SP,Presidente,ELEITO,6461
2022,2,61530,SP,Presidente,NÃO ELEITO,7376
2022,2,61549,SP,Presidente,ELEITO,1693
2022,2,61549,SP,Presidente,NÃO ELEITO,3039
2022,2,61557,SP,Presidente,ELEITO,35393
2022,2,61557,SP,Presidente,NÃO ELEITO,79700
2022,2,61565,SP,Presidente,ELEITO,4071
2022,2,61565,SP,Presidente,NÃO ELEITO,5933
2022,2,61573,SP,Presidente,ELEITO,6517
2022,2,61573,SP,Presidente,NÃO ELEITO,12602
2022,2,61581,SP,Presidente,ELEITO,1307
2022,2,61581,SP,Presidente,NÃO ELEITO,2512
2022,2,61590,SP,Presidente,ELEITO,1760
2022,2,61590,SP,Presidente,NÃO ELEITO,1682
2022,2,61603,SP,Presidente,ELEITO,1179
2022,2,61603,SP,Presidente,NÃO ELEITO,924
2022,2,61611,SP,Presidente,ELEITO,1742
2022,2,61611,SP,Presidente,NÃO ELEITO,2523
2022,2,61620,SP,Presidente,ELEITO,1350
2022,2,61620,SP,Presidente,NÃO ELEITO,2702
2022,2,61638,SP,Presidente,ELEITO,66381
2022,2,61638,SP,Presidente,NÃO ELEITO,65076
2022,2,61646,SP,Presidente,ELEITO,922
2022,2,61646,SP,Presidente,NÃO ELEITO,872
2022,2,61654,SP,Presidente,ELEITO,24138
2022,2,61654,SP,Presidente,NÃO ELEITO,52074
2022,2,61662,SP,Presidente,ELEITO,2452
2022,2,61662,SP,Presidente,NÃO ELEITO,4750
2022,2,61670,SP,Presidente,ELEITO,1646
2022,2,61670,SP,Presidente,NÃO ELEITO,3129
2022,2,61689,SP,Presidente,ELEITO,4067
2022,2,61689,SP,Presidente,NÃO ELEITO,7101
2022,2,61697,SP,Presidente,ELEITO,1587
2022,2,61697,SP,Presidente,NÃO ELEITO,946
2022,2,61700,SP,Presidente,ELEITO,2753
2022,2,61700,SP,Presidente,NÃO ELEITO,2197
2022,2,61719,SP,Presidente,ELEITO,2868
2022,2,61719,SP,Presidente,NÃO ELEITO,3515
2022,2,61727,SP,Presidente,ELEITO,57692
2022,2,61727,SP,Presidente,NÃO ELEITO,69513
2022,2,61735,SP,Presidente,ELEITO,1901
2022,2,61735,SP,Presidente,NÃO ELEITO,3307
2022,2,61743,SP,Presidente,ELEITO,3154
2022,2,61743,SP,Presidente,NÃO ELEITO,6492
2022,2,61751,SP,Presidente,ELEITO,10932
2022,2,61751,SP,Presidente,NÃO ELEITO,18979
2022,2,61760,SP,Presidente,ELEITO,697
2022,2,61760,SP,Presidente,NÃO ELEITO,1440
2022,2,61778,SP,Presidente,ELEITO,22847
2022,2,61778,SP,Presidente,NÃO ELEITO,30665
2022,2,61786,SP,Presidente,ELEITO,1384
2022,2,61786,SP,Presidente,NÃO ELEITO,1121
2022,2,61794,SP,Presidente,ELEITO,20387
2022,2,61794,SP,Presidente,NÃO ELEITO,33844
2022,2,61808,SP,Presidente,ELEITO,1247
2022,2,61808,SP,Presidente,NÃO ELEITO,1192
2022,2,61816,SP,Presidente,ELEITO,32014
2022,2,61816,SP,Presidente,NÃO ELEITO,56255
2022,2,61824,SP,Presidente,ELEITO,814
2022,2,61824,SP,Presidente,NÃO ELEITO,1274
2022,2,61832,SP,Presidente,ELEITO,2857
2022,2,61832,SP,Presidente,NÃO ELEITO,5760
2022,2,61840,SP,Presidente,ELEITO,1708
2022,2,61840,SP,Presidente,NÃO ELEITO,2025
2022,2,61859,SP,Presidente,ELEITO,1527
2022,2,61859,SP,Presidente,NÃO ELEITO,1500
2022,2,61867,SP,Presidente,ELEITO,504
2022,2,61867,SP,Presidente,NÃO ELEITO,1611
2022,2,61875,SP,Presidente,ELEITO,2851
2022,2,61875,SP,Presidente,NÃO ELEITO,2942
2022,2,61883,SP,Presidente,ELEITO,754
2022,2,61883,SP,Presidente,NÃO ELEITO,580
2022,2,61891,SP,Presidente,ELEITO,17644
2022,2,61891,SP,Presidente,NÃO ELEITO,30775
2022,2,61905,SP,Presidente,ELEITO,4248
2022,2,61905,SP,Presidente,NÃO ELEITO,4547
2022,2,61913,SP,Presidente,ELEITO,3410
2022,2,61913,SP,Presidente,NÃO ELEITO,7638
2022,2,61921,SP,Presidente,ELEITO,720
2022,2,61921,SP,Presidente,NÃO ELEITO,1116
2022,2,61930,SP,Presidente,ELEITO,442
2022,2,61930,SP,Presidente,NÃO ELEITO,639
2022,2,61948,SP,Presidente,ELEITO,1416
2022,2,61948,SP,Presidente,NÃO ELEITO,1088
2022,2,61956,SP,Presidente,ELEITO,1919
2022,2,61956,SP,Presidente,NÃO ELEITO,3883
2022,2,61964,SP,Presidente,ELEITO,580
2022,2,61964,SP,Presidente,NÃO ELEITO,759
2022,2,61972,SP,Presidente,ELEITO,3511
2022,2,61972,SP,Presidente,NÃO ELEITO,2837
2022,2,61980,SP,Presidente,ELEITO,2500
2022,2,61980,SP,Presidente,NÃO ELEITO,2848
2022,2,61999,SP,Presidente,ELEITO,1644
2022,2,61999,SP,Presidente,NÃO ELEITO,2237
2022,2,62006,SP,Presidente,ELEITO,3593
2022,2,62006,SP,Presidente,NÃO ELEITO,4709
2022,2,62014,SP,Presidente,ELEITO,1031
2022,2,62014,SP,Presidente,NÃO ELEITO,993
2022,2,62022,SP,Presidente,ELEITO,553
2022,2,62022,SP,Presidente,NÃO ELEITO,888
2022,2,62030,SP,Presidente,ELEITO,5047
2022,2,62030,SP,Presidente,NÃO ELEITO,12760
2022,2,62049,SP,Presidente,ELEITO,589
2022,2,62049,SP,Presidente,NÃO ELEITO,1247
2022,2,62057,SP,Presidente,ELEITO,7658
2022,2,62057,SP,Presidente,NÃO ELEITO,14684
2022,2,62065,SP,Presidente,ELEITO,632
2022,2,62065,SP,Presidente,NÃO ELEITO,1065
2022,2,62073,SP,Presidente,ELEITO,2239
2022,2,62073,SP,Presidente,NÃO ELEITO,2162
2022,2,62081,SP,Presidente,ELEITO,1044
2022,2,62081,SP,Presidente,NÃO ELEITO,898
2022,2,62090,SP,Presidente,ELEITO,23921
2022,2,62090,SP,Presidente,NÃO ELEITO,40384
2022,2,62103,SP,Presidente,ELEITO,1187
2022,2,62103,SP,Presidente,NÃO ELEITO,1774
2022,2,62111,SP,Presidente,ELEITO,9606
2022,2,62111,SP,Presidente,NÃO ELEITO,9041
2022,2,62120,SP,Presidente,ELEITO,476
2022,2,62120,SP,Presidente,NÃO ELEITO,585
2022,2,62138,SP,Presidente,ELEITO,102713
2022,2,62138,SP,Presidente,NÃO ELEITO,109971
2022,2,62146,SP,Presidente,ELEITO,1524
2022,2,62146,SP,Presidente,NÃO ELEITO,1930
2022,2,62154,SP,Presidente,ELEITO,3785
2022,2,62154,SP,Presidente,NÃO ELEITO,9478
2022,2,62162,SP,Presidente,ELEITO,1118
2022,2,62162,SP,Presidente,NÃO ELEITO,1617
2022,2,62170,SP,Presidente,ELEITO,14217
2022,2,62170,SP,Presidente,NÃO ELEITO,18531
2022,2,62189,SP,Presidente,ELEITO,661
2022,2,62189,SP,Presidente,NÃO ELEITO,906
2022,2,62197,SP,Presidente,ELEITO,80145
2022,2,62197,SP,Presidente,NÃO ELEITO,125569
2022,2,62200,SP,Presidente,ELEITO,427
2022,2,62200,SP,Presidente,NÃO ELEITO,929
2022,2,62219,SP,Presidente,ELEITO,13525
2022,2,62219,SP,Presidente,NÃO ELEITO,29911
2022,2,62227,SP,Presidente,ELEITO,567
2022,2,62227,SP,Presidente,NÃO ELEITO,746
2022,2,62235,SP,Presidente,ELEITO,689
2022,2,62235,SP,Presidente,NÃO ELEITO,983
2022,2,62243,SP,Presidente,ELEITO,1010
2022,2,62243,SP,Presidente,NÃO ELEITO,2311
2022,2,62251,SP,Presidente,ELEITO,2300
2022,2,62251,SP,Presidente,NÃO ELEITO,3835
2022,2,62260,SP,Presidente,ELEITO,730
2022,2,62260,SP,Presidente,NÃO ELEITO,1042
2022,2,62278,SP,Presidente,ELEITO,1485
2022,2,62278,SP,Presidente,NÃO ELEITO,3416
2022,2,62286,SP,Presidente,ELEITO,406
2022,2,62286,SP,Presidente,NÃO ELEITO,772
2022,2,62294,SP,Presidente,ELEITO,17980
2022,2,62294,SP,Presidente,NÃO ELEITO,49166
2022,2,62308,SP,Presidente,ELEITO,1765
2022,2,62308,SP,Presidente,NÃO ELEITO,1292
2022,2,62316,SP,Presidente,ELEITO,6910
2022,2,62316,SP,Presidente,NÃO ELEITO,10445
2022,2,62324,SP,Presidente,ELEITO,613
2022,2,62324,SP,Presidente,NÃO ELEITO,1185
2022,2,62332,SP,Presidente,ELEITO,4431
2022,2,62332,SP,Presidente,NÃO ELEITO,3242
2022,2,62340,SP,Presidente,ELEITO,861
2022,2,62340,SP,Presidente,NÃO ELEITO,878
2022,2,62359,SP,Presidente,ELEITO,2205
2022,2,62359,SP,Presidente,NÃO ELEITO,4517
2022,2,62367,SP,Presidente,ELEITO,367
2022,2,62367,SP,Presidente,NÃO ELEITO,617
2022,2,62375,SP,Presidente,ELEITO,2286
2022,2,62375,SP,Presidente,NÃO ELEITO,3523
2022,2,62383,SP,Presidente,ELEITO,2403
2022,2,62383,SP,Presidente,NÃO ELEITO,3359
2022,2,62391,SP,Presidente,ELEITO,11424
2022,2,62391,SP,Presidente,NÃO ELEITO,22432
2022,2,62405,SP,Presidente,ELEITO,515
2022,2,62405,SP,Presidente,NÃO ELEITO,888
2022,2,62413,SP,Presidente,ELEITO,5165
2022,2,62413,SP,Presidente,NÃO ELEITO,8551
2022,2,62421,SP,Presidente,ELEITO,765
2022,2,62421,SP,Presidente,NÃO ELEITO,700
2022,2,62430,SP,Presidente,ELEITO,330
2022,2,62430,SP,Presidente,NÃO ELEITO,460
2022,2,62448,SP,Presidente,ELEITO,659
2022,2,62448,SP,Presidente,NÃO ELEITO,543
2022,2,62456,SP,Presidente,ELEITO,1226
2022,2,62456,SP,Presidente,NÃO ELEITO,1724
2022,2,62472,SP,Presidente,ELEITO,2702
2022,2,62472,SP,Presidente,NÃO ELEITO,5749
2022,2,62499,SP,Presidente,ELEITO,33816
2022,2,62499,SP,Presidente,NÃO ELEITO,47560
2022,2,62510,SP,Presidente,ELEITO,33003
2022,2,62510,SP,Presidente,NÃO ELEITO,66832
2022,2,62553,SP,Presidente,ELEITO,1030
2022,2,62553,SP,Presidente,NÃO ELEITO,2275
2022,2,62570,SP,Presidente,ELEITO,4390
2022,2,62570,SP,Presidente,NÃO ELEITO,9320
2022,2,62596,SP,Presidente,ELEITO,4071
2022,2,62596,SP,Presidente,NÃO ELEITO,9188
2022,2,62618,SP,Presidente,ELEITO,4551
2022,2,62618,SP,Presidente,NÃO ELEITO,6963
2022,2,62634,SP,Presidente,ELEITO,3544
2022,2,62634,SP,Presidente,NÃO ELEITO,6327
2022,2,62650,SP,Presidente,ELEITO,917
2022,2,62650,SP,Presidente,NÃO ELEITO,2024
2022,2,62677,SP,Presidente,ELEITO,1228
2022,2,62677,SP,Presidente,NÃO ELEITO,1329
2022,2,62693,SP,Presidente,ELEITO,9973
2022,2,62693,SP,Presidente,NÃO ELEITO,16677
2022,2,62715,SP,Presidente,ELEITO,18741
2022,2,62715,SP,Presidente,NÃO ELEITO,36878
2022,2,62731,SP,Presidente,ELEITO,7636
2022,2,62731,SP,Presidente,NÃO ELEITO,10952
2022,2,62758,SP,Presidente,ELEITO,4546
2022,2,62758,SP,Presidente,NÃO ELEITO,5774
2022,2,62774,SP,Presidente,ELEITO,3545
2022,2,62774,SP,Presidente,NÃO ELEITO,5912
2022,2,62790,SP,Presidente,ELEITO,1338
2022,2,62790,SP,Presidente,NÃO ELEITO,1367
2022,2,62812,SP,Presidente,ELEITO,26161
2022,2,62812,SP,Presidente,NÃO ELEITO,27747
2022,2,62839,SP,Presidente,ELEITO,1639
2022,2,62839,SP,Presidente,NÃO ELEITO,1264
2022,2,62855,SP,Presidente,ELEITO,25152
2022,2,62855,SP,Presidente,NÃO ELEITO,26060
2022,2,62871,SP,Presidente,ELEITO,2275
2022,2,62871,SP,Presidente,NÃO ELEITO,3621
2022,2,62898,SP,Presidente,ELEITO,6621
2022,2,62898,SP,Presidente,NÃO ELEITO,7268
2022,2,62910,SP,Presidente,ELEITO,286779
2022,2,62910,SP,Presidente,NÃO ELEITO,368251
2022,2,62936,SP,Presidente,ELEITO,18977
2022,2,62936,SP,Presidente,NÃO ELEITO,26382
2022,2,62952,SP,Presidente,ELEITO,10493
2022,2,62952,SP,Presidente,NÃO ELEITO,17558
2022,2,62979,SP,Presidente,ELEITO,1071
2022,2,62979,SP,Presidente,NÃO ELEITO,1757
2022,2,62995,SP,Presidente,ELEITO,3097
2022,2,62995,SP,Presidente,NÃO ELEITO,4150
2022,2,63010,SP,Presidente,ELEITO,5548
2022,2,63010,SP,Presidente,NÃO ELEITO,12459
2022,2,63037,SP,Presidente,ELEITO,636
2022,2,63037,SP,Presidente,NÃO ELEITO,1292
2022,2,63053,SP,Presidente,ELEITO,10127
2022,2,63053,SP,Presidente,NÃO ELEITO,15942
2022,2,63070,SP,Presidente,ELEITO,3639
2022,2,63070,SP,Presidente,NÃO ELEITO,7544
2022,2,63096,SP,Presidente,ELEITO,9323
2022,2,63096,SP,Presidente,NÃO ELEITO,20135
2022,2,63118,SP,Presidente,ELEITO,30819
2022,2,63118,SP,Presidente,NÃO ELEITO,45092
2022,2,63134,SP,Presidente,ELEITO,118877
2022,2,63134,SP,Presidente,NÃO ELEITO,103403
2022,2,63150,SP,Presidente,ELEITO,3147
2022,2,63150,SP,Presidente,NÃO ELEITO,3831
2022,2,63177,SP,Presidente,ELEITO,4901
2022,2,63177,SP,Presidente,NÃO ELEITO,9789
2022,2,63193,SP,Presidente,ELEITO,944
2022,2,63193,SP,Presidente,NÃO ELEITO,1058
